Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
esmerilhadeira skil,Others,Home & Living,Home Appliance,
poltronas decorativas,Casa e Decoração,Home & Living,Home & Living,
xre 190,Others,Vehicle Accessories,Vehicle Accessories,
creme pimenta negra,Beleza,Health & Beauty,Health & Beauty,Health & Beauty
volvo fh,Others,Vehicle Accessories,Toys & Hobbies,
pasta termica prata,Computadores e Acessórios,Computing,Computing,Computing
cronograma capilar,Beleza,Health & Beauty,Health & Beauty,Health & Beauty
comprar container,Casa e Decoração,,,
xiaomi mi a3 128gb,Celulares e Dispositivos,Mobile & Accessories,,
grip crossfit,Esportes e Lazer,Sports & Fitness,Sports & Fitness,Sports & Fitness
dedeira,Saúde,Jewelry & Watches,Jewelry & Watches,Jewelry & Watches
roupa infantil atacado,Moda Infantil,Babies,Babies,
bulldog,Animais Domésticos,Home & Living,Home & Living,
www,Others,Home & Living,,
land rover evoque,Others,Vehicle Accessories,Vehicle Accessories,
celta 2015,Others,Vehicle Accessories,,
power play,Brinquedos e Hobbies,Mobile & Accessories,Toys & Hobbies,
fusca itamar,Others,Vehicle Accessories,,
bolsa maternidade personalizada,Mãe e Bebê,Babies,Babies,
fone de ouvido sem fio xiaomi,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
kit para banheiro inox,Casa e Decoração,Home & Living,Home & Living,
tinta epson 664,Computadores e Acessórios,Computing,Computing,Computing
porsche 911,Others,Toys & Hobbies,,
ração para tilapia,Animais Domésticos,Pets,Pets,
xiaomi mi note 8,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
grampeador,Papelaria,Stationery,Stationery,Stationery
difusor secador,Beleza,Health & Beauty,Health & Beauty,Health & Beauty
hd notebook 1tb,Computadores e Acessórios,Computing,Computing,
hrv 2019,Others,Vehicle Accessories,Vehicle Accessories,
baixar musica krafta,Others,,,
novinha bebada,Others,,,
do terra,Saúde,Health & Beauty,Health & Beauty,
dolce gabbana perfume,Beleza,Health & Beauty,Health & Beauty,
bmw 310 gs,Others,Vehicle Accessories,Vehicle Accessories,
canecas,Casa e Decoração,Home & Living,Home & Living,Home & Living
tv 55 polegadas,Eletroportáteis,Electronics,Electronics,
mulheresnuas,Others,,,
34,Esportes e Lazer,Shoes,Shoes,
samsung a5 2017,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
cadeira tramontina,Casa e Decoração,Home & Living,Home & Living,
encosto triangular,Casa e Decoração,Home & Living,Home & Living,Home & Living
painel de parede,Casa e Decoração,Home & Living,Home & Living,
tv portatil,Eletroportáteis,Electronics,Electronics,
escapulário de prata,Relógios,Jewelry & Watches,Jewelry & Watches,
gaveteiro escritorio,Casa e Decoração,Home & Living,Home & Living,
carregador sem fio samsung,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
jogos educativos 6 anos,Brinquedos e Hobbies,Toys & Hobbies,,
escova rotativa gama,Beleza,Health & Beauty,Health & Beauty,
cara a cara jogo,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,
quarto infantil,Casa e Decoração,Home & Living,Home & Living,
tv usada,Eletroportáteis,Electronics,Electronics,
headphone bluetooth jbl,Computadores e Acessórios,Mobile & Accessories,Mobile & Accessories,
vassoura aspirador,Eletroportáteis,Home & Living,Home & Living,
essencias,Beleza,Health & Beauty,Home & Living,
j7 pro 64gb,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
piso adesivo,Casa e Decoração,Home & Living,Home & Living,
coifa ilha,Casa e Decoração,Home & Living,,
controle sem fio ps2,Jogos e Consoles,Mobile & Accessories,Video Games,
capa impermeável para sofá,Casa e Decoração,Home & Living,Home & Living,
bicicleta infantil menino,Esportes e Lazer,Toys & Hobbies,Toys & Hobbies,
placas 3d,Casa e Decoração,Home & Living,Home & Living,Home & Living
www.olx.com.br,Others,Mom & Baby,Beauty,Beauty
switch 4 portas,Computadores e Acessórios,Computing,,
moto g 5 s plus,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
copo liquidificador arno,Casa e Decoração,Home Appliance,Home Appliance,
smart stb,Others,,Electronics,
pto,Computadores e Acessórios,Sports & Fitness,,
cachorro a venda,Animais Domésticos,,Pets,
incensário cascata,Casa e Decoração,Home & Living,Home & Living,Home & Living
henna glance,Beleza,Health & Beauty,Health & Beauty,Health & Beauty
caçambas para entulho,Others,,,
balde mop,Casa e Decoração,Home & Living,Home & Living,Home & Living
mascara bape,Roupas Femininas,Women Clothes,Men Clothes,
receptor azamerica,Eletroportáteis,Electronics,Electronics,
dinamo,Esportes e Lazer,Sports & Fitness,Sports & Fitness,
grill sanduicheira,Eletroportáteis,Home Appliance,Home Appliance,
papel de parede cimento queimado,Casa e Decoração,Home & Living,Home & Living,
ferro de passar roupa a vapor,Eletroportáteis,Home Appliance,Home & Living,
jordan 1,Sapatos Masculinos,Shoes,Shoes,Shoes
kaiak aventura,Beleza,Health & Beauty,Health & Beauty,Health & Beauty
vinho gato preto,Alimentos e Bebidas,Home & Living,,
interface behringer,Áudio,Electronics,,
bandana ciclismo,Esportes e Lazer,Sports & Fitness,Sports & Fitness,
caminha para gato,Animais Domésticos,Pets,Pets,Pets
capacete norisk ff302,Motocicletas,Vehicle Accessories,Vehicle Accessories,
kit de malas de viagem,Viagens e Bagagens,Bags,Bags,
capacete pro tork aberto,Motocicletas,Vehicle Accessories,Vehicle Accessories,
kit estetica,Beleza,Health & Beauty,Home & Living,
processador walita,Eletroportáteis,Home Appliance,Home Appliance,
fogão de embutir 4 bocas,Áudio,,Men Clothes,
antena rural,Celulares e Dispositivos,Mobile & Accessories,Computing,
cama box baú casal,Casa e Decoração,Home & Living,,
as 5 linguagens do amor,Livros e Revistas,Books & Magazines,Books & Magazines,
cafeteira dolce gusto promoção,Eletroportáteis,,Home Appliance,
organizador de fios,Casa e Decoração,Home & Living,Computing,Computing
kit truss,Beleza,Health & Beauty,Health & Beauty,
sodastream,Casa e Decoração,Home & Living,Home Appliance,Home Appliance
moto g7 power preço,Celulares e Dispositivos,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
kit liquidificador e batedeira,Eletroportáteis,Home & Living,Home Appliance,
fronhas avulsas,Casa e Decoração,Home & Living,Home & Living,Home & Living
fone iphone,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
lavatorio,Beleza,Home & Living,Health & Beauty,
frigobar consul,Eletroportáteis,Home Appliance,,
lavatorio para salão,Beleza,Home & Living,Health & Beauty,
pilha alcalina,Áudio,Electronics,Electronics,Home & Living
dragão,Others,Jewelry & Watches,Women Clothes,Women Clothes
cadeira alimentação bebe,Mãe e Bebê,Babies,Babies,
caixa amplificada amvox,Áudio,Electronics,Electronics,
apito,Esportes e Lazer,Sports & Fitness,Sports & Fitness,Sports & Fitness
nicho de parede,Casa e Decoração,Home & Living,Home & Living,
armario escritorio,Casa e Decoração,Home & Living,Home & Living,
cesta de pascoa,Alimentos e Bebidas,Home & Living,Food & Beverage,
teclado yamaha psr 550,Brinquedos e Hobbies,,Computing,
jason,Others,Toys & Hobbies,Toys & Hobbies,Toys & Hobbies
triciclo infantil com empurrador,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,
relogio casio edifice,Relógios,Jewelry & Watches,Jewelry & Watches,
lixa de pé elétrica,Beleza,Health & Beauty,Health & Beauty,
painel tv quarto,Casa e Decoração,Home & Living,,
booster,Others,Health & Beauty,Toys & Hobbies,
via evangelica,Others,,Women Clothes,
lg k9 preço,Celulares e Dispositivos,Mobile & Gadgets,Hobbies & Collections,Hobbies & Collections
voltímetro digital,Eletroportáteis,Vehicle Accessories,Home & Living,
r5 3600,Computadores e Acessórios,Computing,,
carregador iphone 7,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
penteadeira camarim suspensa,Casa e Decoração,,Home & Living,
fumaça em pó,Alimentos e Bebidas,Home & Living,Food & Beverage,Food & Beverage
novinhas whatsapp,Others,,,
vestido vermelho,Roupas Femininas,Women Clothes,Women Clothes,
roupao feminino,Roupas Femininas,Women Clothes,Women Clothes,
pneu 225/45 r17,Automóveis,Vehicle Accessories,Vehicle Accessories,
compra online,Others,Sports & Fitness,Bags,
obd2,Others,Vehicle Accessories,Vehicle Accessories,Vehicle Accessories
td em hd,Computadores e Acessórios,,,
mala viagem pequena,Viagens e Bagagens,Bags,,
aparelho de depilação,Eletroportáteis,Health & Beauty,Health & Beauty,
super pai,Roupas Masculinas,Home & Living,,
jogo de panelas rochedo,Casa e Decoração,Home & Living,Home & Living,
moto g8 branco,Celulares e Dispositivos,,Mobile & Accessories,
cama box baú solteiro,Casa e Decoração,Home & Living,,
tv lg 55 polegadas 4k,Computadores e Acessórios,,Electronics,
desenhos infantis,Livros e Revistas,Babies,Books & Magazines,
boneca que engatinha,Brinquedos e Hobbies,Toys & Hobbies,,
relogio inteligente feminino,Relógios,Mobile & Accessories,Mobile & Accessories,
regua de energia,Casa e Decoração,Computing,Electronics,
tinta guache,Papelaria,Stationery,Stationery,Stationery
guarda-chuva,Acessórios de Moda,Home & Living,Fashion Accessories,Fashion Accessories
calça moletom nike,Roupas Masculinas,Men Clothes,Men Clothes,Men Clothes
mascara,Saúde,Health & Beauty,Health & Beauty,Health & Beauty
oculos ciclismo feminino,Esportes e Lazer,Sports & Fitness,Sports & Fitness,
termostato geladeira,Eletroportáteis,Home Appliance,,
capinha iphone 8,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
assadeiras,Casa e Decoração,Home & Living,Home & Living,Home & Living
escada 2 degraus,Casa e Decoração,Home & Living,Health & Beauty,
jogos xbox 360 rgh,Jogos e Consoles,Video Games,,
suporte de notebook,Computadores e Acessórios,Computing,Computing,Computing
mesinha de computador,Casa e Decoração,Toys & Hobbies,,
pack do pe,Others,Health & Beauty,,
mini porco,Others,Home & Living,,
celulares baratos e bons,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
tapete de pelo,Casa e Decoração,Home & Living,Home & Living,
iphone 12 pro max,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
churrasqueira cadence,Casa e Decoração,Home Appliance,,
redutor de assento,Mãe e Bebê,Home & Living,Babies,
motor de portao eletrico,Casa e Decoração,Electronics,Home & Living,
jogo de mantimentos,Casa e Decoração,Home & Living,Home & Living,Home & Living
mascara preta descartavel,Saúde,Health & Beauty,,
playstation 4 pro lojas,Jogos e Consoles,,,
carrinho elétrico,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,
ovo de páscoa kinder ovo,Alimentos e Bebidas,Toys & Hobbies,,
google nest mini,Áudio,Electronics,Electronics,
panelas nigro,Casa e Decoração,Home & Living,,
masteron,Saúde,Men Clothes,,
jbl wind,Áudio,Electronics,Electronics,
apc automotivo,Automóveis,Vehicle Accessories,Vehicle Accessories,Home & Living
vestido gestante,Roupas Femininas,Babies,Women Clothes,Babies
kinemaster,Others,Electronics,,
vacuômetro digital,Eletroportáteis,Home & Living,Health & Beauty,
ps4 comprar,Jogos e Consoles,,Video Games,
megalizz,Beleza,Health & Beauty,Health & Beauty,
mel do amor,Saúde,Health & Beauty,Health & Beauty,Health & Beauty
as muralhas vão cair,Others,Books & Magazines,,
tv express,Áudio,Electronics,Electronics,
audi r8,Others,Toys & Hobbies,,
s10 2014 flex,Others,Automobiles,Automobiles,Automobiles
policorte makita,Casa e Decoração,,Home & Living,
mochila de rodinha infantil,Moda Infantil,Babies,Bags,
aluguel de carros particular para uber,Others,,,
viga de madeira 15x5 preço,Others,,,
case iphone 8 plus,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
oculos mercedes benz,Acessórios de Moda,Fashion Accessories,Fashion Accessories,
capacete para bicicleta,Esportes e Lazer,Sports & Fitness,Sports & Fitness,
mochila feminina de couro,Bolsas Femininas,Bags,Bags,
bike infantil,Esportes e Lazer,Sports & Fitness,Toys & Hobbies,
moto e3,Celulares e Dispositivos,Mobile & Accessories,,
caixa de som pulse,Áudio,Electronics,Electronics,
mochila puma,Bolsas Masculinas,Bags,Bags,
aesthetic,Others,Women Clothes,Women Clothes,Jewelry & Watches
aviamentos,Others,Home & Living,Home & Living,
rottweiler preço,Others,Fashion Accessories,Men Clothes,Men Clothes
memoria ddr4,Computadores e Acessórios,Computing,Computing,
nagatoro,Brinquedos e Hobbies,Men Clothes,,
mochilas de couro masculina,Bolsas Masculinas,Bags,Bags,
xiaomi poco,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
smartphone usado,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
calça jogger jeans feminina,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
óculos de sol,Acessórios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
tv jvc 55,Áudio,,Electronics,
realme,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
quarto gamer,Casa e Decoração,Stationery,Stationery,
papel parana,Papelaria,Toys & Hobbies,Stationery,
monitor vertical,Computadores e Acessórios,Computing,,
patins barato,Esportes e Lazer,Sports & Fitness,Sports & Fitness,
new green gold,Saúde,Health & Beauty,Health & Beauty,Health & Beauty
caçula pneus,Others,,,
new hair caps,Saúde,Health & Beauty,Health & Beauty,
maiô 2021,Roupas Femininas,Women Clothes,Women Clothes,
bau para motos,Motocicletas,Vehicle Accessories,,
chapas para fogão a lenha,Casa e Decoração,Home & Living,Home & Living,
oleo de ricino,Beleza,Health & Beauty,Health & Beauty,Health & Beauty
oleo de rosa mosqueta puro,Beleza,Health & Beauty,Health & Beauty,
oculos para cachorro,Animais Domésticos,Pets,Pets,Pets
roupa para gordinho,Roupas Femininas,Women Clothes,,
rx 5500 xt 8gb,Computadores e Acessórios,Computing,,
gabinete com fonte,Computadores e Acessórios,Computing,Computing,
one million 100ml,Beleza,Health & Beauty,Health & Beauty,
guitarra 7 cordas,Brinquedos e Hobbies,Toys & Hobbies,,
luvas de frio,Acessórios de Moda,Fashion Accessories,Fashion Accessories,
carrinho organizador multiuso,Mãe e Bebê,Home & Living,Home & Living,
barra de ferro,Esportes e Lazer,Home & Living,Sports & Fitness,
motor portão,Casa e Decoração,Home & Living,Home & Living,
alto falante zetta,Áudio,Vehicle Accessories,Vehicle Accessories,
pantovin,Beleza,Health & Beauty,Health & Beauty,Health & Beauty
cobertor queen,Casa e Decoração,Home & Living,Home & Living,
perfumaria,Beleza,Health & Beauty,Health & Beauty,
placa de video gamer,Computadores e Acessórios,Computing,Computing,
gamemax,Computadores e Acessórios,Computing,Home & Living,
buzina de bicicleta,Esportes e Lazer,Sports & Fitness,Sports & Fitness,
pulseira viking,Relógios,Jewelry & Watches,Jewelry & Watches,Jewelry & Watches
ar condicionado para caminhao,Automóveis,Vehicle Accessories,Home & Living,
processador lga 1155,Computadores e Acessórios,Computing,Computing,
sopradores de ar,Casa e Decoração,Home & Living,,
controle ps4 usado,Jogos e Consoles,,Computing,
livros antigos,Livros e Revistas,Books & Magazines,Books & Magazines,
sexo quente,Others,Health & Beauty,Electronics,
fogões de embutir,Casa e Decoração,,Home & Living,
sela australiana,Animais Domésticos,Pets,Pets,
cesta de bicicleta,Esportes e Lazer,Sports & Fitness,Sports & Fitness,
porta perfume,Beleza,Health & Beauty,Health & Beauty,Health & Beauty
fritadeira elétrica promoção,Eletroportáteis,Home Appliance,,
suporte para cooktop,Eletroportáteis,Home & Living,,
prancha nano titanium babyliss pro,Beleza,Health & Beauty,Home Appliance,
micro-ondas 32l inox,Eletroportáteis,Home Appliances,Home Appliances,Sports & Outdoors
mudas de rosas do deserto,Casa e Decoração,Home & Living,Home & Living,
guarda roupas duas portas com espelho,Casa e Decoração,Women Clothes,,
camera para carros,Automóveis,Vehicle Accessories,Vehicle Accessories,
brinquedo transformers,Brinquedos e Hobbies,Toys & Hobbies,,
coelho de pascoa,Casa e Decoração,Home & Living,Home & Living,Home & Living
tripe ring light,Celulares e Dispositivos,Mobile & Accessories,Home & Living,Mobile & Accessories
protetor termico,Beleza,Health & Beauty,Health & Beauty,Health & Beauty
pura vida,Saúde,Health & Beauty,Food & Beverage,
qual o melhor colageno,Saúde,,Health & Beauty,
camiseta de anime,Roupas Masculinas,Men Clothes,Men Clothes,Men Clothes
barra de chocolate milka,Alimentos e Bebidas,Food & Beverage,Food & Beverage,
mesa infantil com 2 cadeiras,Casa e Decoração,Toys & Hobbies,Home & Living,Home & Living
daniel mastral,Livros e Revistas,Books & Magazines,,
apple watch serie 6,Relógios,Mobile & Accessories,Mobile & Accessories,
halteres 2kg,Esportes e Lazer,Sports & Fitness,Sports & Fitness,Home Appliance
sandalia amarração,Sapatos Femininos,Shoes,Shoes,
mesa redonda madeira,Casa e Decoração,Home & Living,,
relógio feminino technos,Relógios,Jewelry & Watches,Jewelry & Watches,
aparelho de jantar 30 peças branco,Casa e Decoração,Home & Living,,
fogão mesa de vidro 4 bocas,Eletroportáteis,,Mobile & Accessories,
ring light com tripé e suporte para celular,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
smart tv 43 samsung,Áudio,Electronics,Electronics,
tapete preto,Casa e Decoração,Home & Living,Home & Living,
escrivaninha estante,Casa e Decoração,Home & Living,,
liquidificador potente,Eletroportáteis,Home Appliance,Home Appliance,
mi band 6 global,Celulares e Dispositivos,Mobile & Accessories,,
roupões,Casa e Decoração,Mobile & Accessories,Women Clothes,
cesta de café da manhã,Alimentos e Bebidas,Home & Living,Food & Beverage,
naruho,Brinquedos e Hobbies,Toys & Hobbies,,
pc gamer ryzen 3 3200g,Computadores e Acessórios,Computing,,
corolla xrs 2013,Others,,Vehicle Accessories,
2din,Others,Vehicle Accessories,Vehicle Accessories,
evoque 2020,Others,Vehicle Accessories,,
biz usada,Others,Vehicle Accessories,Toys & Hobbies,
play 3 preço,Jogos e Consoles,,Computing,
iphone 12s pro,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
galgo italiano preço,Others,,,
shampoo elseve,Saúde,Health & Beauty,Health & Beauty,
batedeira planetaria mondial,Eletroportáteis,Home Appliance,Home Appliance,
açucareiro,Casa e Decoração,Home & Living,Home & Living,Home & Living
torneira de parede,Casa e Decoração,Home & Living,Home & Living,Home & Living
tanquinho colormaq 12kg,Eletroportáteis,Home Appliance,Home Appliance,
vasos vietnamitas,Casa e Decoração,Home & Living,,
roupa recém nascido,Moda Infantil,Babies,Babies,
lembrancinhas de natal,Papelaria,Home & Living,Home & Living,
camisas do palmeiras,Esportes e Lazer,Men Clothes,Men Clothes,Sports & Fitness
ripa de pinus,Casa e Decoração,Home & Living,,
módulo hurricane,Áudio,Vehicle Accessories,Vehicle Accessories,
luminaria de piso,Casa e Decoração,Home & Living,Home & Living,
fone apple,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
camera canon,Câmeras e Drones,Electronics,Electronics,
teclado microsoft,Computadores e Acessórios,Computing,Computing,
puxador de porta pivotante,Casa e Decoração,Home & Living,,
pop iti,Brinquedos e Hobbies,,Toys & Hobbies,
tênis feminino esportivo,Sapatos Femininos,Shoes,Shoes,Shoes
u2800,Esportes e Lazer,Electronics,Pets,
urso pooh,Brinquedos e Hobbies,Mobile & Accessories,Toys & Hobbies,
celular xaiomi,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
tênis feminino promoção,Sapatos Femininos,Shoes,Shoes,
resultado certo,Others,,,
xiaomi 9s,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
ps5 console,Jogos e Consoles,Video Games,Video Games,
copo termico stanley,Casa e Decoração,Home & Living,Home & Living,
pneus 175 65 r14 promoção,Automóveis,Automobiles,Automobiles,Automobiles
fernandinha fernandez,Others,Toys & Hobbies,,
roupa para gestante,Roupas Femininas,Babies,Babies,
blusa de látex,Roupas Femininas,Women Clothes,Women Clothes,
tv box barato,Áudio,Electronics,Electronics,
caixa papel kraft,Papelaria,Home & Living,Home & Living,
kiss me liar,Casa e Decoração,,Health & Beauty,
pintura terapeutica,Brinquedos e Hobbies,Home & Living,,
casinha mimosa,Others,Toys & Hobbies,,
jaqueta jeans masculina com pelo,Roupas Masculinas,Men Clothes,Men Clothes,
almofada cadeira gamer,Computadores e Acessórios,Computing,,
capsula nespresso,Alimentos e Bebidas,Food & Beverage,Home & Living,Home & Living
capinhas para iphone 6s,Celulares e Dispositivos,Mobile & Accessories,,
alianca de compromisso,Relógios,Jewelry & Watches,Jewelry & Watches,
máquinas de costura,Eletroportáteis,Home & Living,Home & Living,
banheiras de hidromassagem,Casa e Decoração,Home & Living,Home & Living,
titan,Others,Vehicle Accessories,Vehicle Accessories,
iphone xr 64gb usado,Celulares e Dispositivos,,Mobile & Accessories,
quadro de alumínio aro 26,Esportes e Lazer,,Home & Living,
kits para revenda,Others,Women Clothes,Women Clothes,
portoes,Casa e Decoração,Home & Living,,
brinquedos para meninos,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,Toys & Hobbies
manta para telha,Casa e Decoração,,Home & Living,
webcam 1080p,Computadores e Acessórios,Computing,Computing,Computing
iphone promocao,Celulares e Dispositivos,,Mobile & Accessories,
touca cirurgica,Saúde,Fashion Accessories,Fashion Accessories,
fogão a lenha numero 0,Casa e Decoração,Home & Living,,
zefone,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
cadeira gamer dazz,Casa e Decoração,Home & Living,,
iphone 12 preço,Celulares e Dispositivos,Mobile & Accessories,,
fogao electrolux 4 bocas,Eletroportáteis,Mobile & Accessories,Home Appliance,
anabol,Others,Health & Beauty,Health & Beauty,Health & Beauty
iphone 12 pro max 256gb,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,Mobile & Accessories
samsung galaxy 10,Celulares e Dispositivos,Mobile & Accessories,Computing,
barco insuflavel,Others,,Sports & Fitness,
ipad 8 geração 128gb,Computadores e Acessórios,Mobile & Accessories,,
travesseiro gestante,Casa e Decoração,Babies,Babies,
caderno de caligrafia magico,Papelaria,Stationery,Stationery,
lobo de pelúcia,Brinquedos e Hobbies,Toys & Hobbies,Toys & Hobbies,
sprit,Others,Home & Living,,
carrinho elétrico infantil 2 lugares,Brinquedos e Hobbies,Toys & Hobbies,,
kit de fidgets toys,Brinquedos e Hobbies,Toys & Hobbies,,
canecas de aluminio personalizadas,Casa e Decoração,Home & Living,Home & Living,Home & Living
tend tudo,Others,Bags,,
conversor de musica,Áudio,Electronics,Computing,
m62 samsung,Celulares e Dispositivos,,Mobile & Accessories,
a noiva do titã,Livros e Revistas,Pets,Fashion Accessories,Automobiles
amazing spider man 2,Others,,Video Games,
capacete do homem de ferro,Brinquedos e Hobbies,Fashion Accessories,Vehicle Accessories,
vidro para tempero,Casa e Decoração,Home & Living,Home & Living,
globo.c,Others,Home & Living,Stationery,Stationery
mala 23kg,Bolsas Masculinas,Bags,Bags,
amaon,Others,Computing,,
supertv black x,Others,Electronics,Electronics,
quero poste,Others,,,
folhas artificiais,Casa e Decoração,Home & Living,Home & Living,
livro de enoque,Esportes e Lazer,Books & Magazines,Books & Magazines,Books & Magazines
ecopad,Casa e Decoração,Health & Beauty,Health & Beauty,Health & Beauty
boneco chucky comprar,Brinquedos e Hobbies,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
movel para aquario,Animais Domésticos,Home & Living,,
chery cielo,Others,Vehicle Accessories,,
base com formol,Beleza,Health & Beauty,Health & Beauty,Health & Beauty
como matar o pou,Others,,,
geladeiras frost free brastemp,Eletroportáteis,Home Appliance,Home Appliance,
maquina de cafe 3 corações,Eletroportáteis,,Home & Living,
picadilly,Sapatos Femininos,Shoes,Shoes,
toalha de praia gigante,Casa e Decoração,Home & Living,Home & Living,
galaxy s20fe,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
bicicleta ergométrica preço,Esportes e Lazer,Sports & Fitness,Sports & Fitness,
s20 fe 256,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
bolsa de colostomia preço,Saúde,Health,Health,Health
papel compacto,Papelaria,Home & Living,Stationery,
headset ganer,Áudio,,Mobile & Accessories,
macacao jeans feminino,Roupas Femininas,Women Clothes,Women Clothes,
lamapada de led,Casa e Decoração,,Home & Living,
piscinas infantil,Casa e Decoração,Toys & Hobbies,Toys & Hobbies,
cintas para coluna,Saúde,Home & Living,,
guarda rouoa infantil,Casa e Decoração,Babies,,
escova secadora britânia bivolt,Beleza,Health & Beauty,,
forno de pizza para churrasqueira,Eletroportáteis,Home & Living,Home & Living,
pisina,Casa e Decoração,Jewelry & Watches,Sports & Fitness,
vestido shein,Roupas Femininas,Women Clothes,Women Clothes,
capaçete,Motocicletas,Vehicle Accessories,Vehicle Accessories,
maquina de lavar carro,Casa e Decoração,Vehicle Accessories,Vehicle Accessories,
fantasia la casa de papel,Roupas Masculinas,Toys & Hobbies,Toys & Hobbies,
rolas grandes,Others,Jewelry & Watches,,
racao golden,Animais Domésticos,Pets,Pets,Pets
bolsa croche,Bolsas Femininas,Bags,Bags,
malenia,Others,Home & Living,Home & Living,Hobbies & Collections
relogio automático masculino,Relógios,Jewelry & Watches,Jewelry & Watches,
lembrancinha para o dia das mães,Casa e Decoração,Home & Living,Stationery,
camisa real madrid 2022,Roupas Masculinas,Men Clothes,Men Clothes,
coturno preto,Sapatos Femininos,Shoes,Shoes,
wotakoi,Livros e Revistas,Books & Magazines,Books & Magazines,Books & Magazines
bota preta cano curto,Sapatos Femininos,Shoes,,
casaco teddy plus size,Roupas Femininas,Women Clothes,Women Clothes,
s10 2010,Celulares e Dispositivos,Vehicle Accessories,,
aquecedor de torneira,Casa e Decoração,Home & Living,Home & Living,
floral,Saúde,Women Clothes,Health & Beauty,Health & Beauty
luva sem dedo,Acessórios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
tapete de crochê,Casa e Decoração,Home & Living,Home & Living,Home & Living
dia das mães presente,Others,Home & Living,,
roupa térmica feminina,Roupas Femininas,Women Clothes,,
dell g15,Computadores e Acessórios,,Computing,
adidas forum low,Sapatos Masculinos,,Shoes,
caixa eletrica,Casa e Decoração,Home & Living,,
bolsa farm,Bolsas Femininas,Bags,Bags,
play mods,Jogos e Consoles,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
perfil de led,Casa e Decoração,Home & Living,Home & Living,
calca pantalona,Roupas Femininas,Women Clothes,Women Clothes,Women Clothes
cinto de couro masculino,Acessórios de Moda,Fashion Accessories,Fashion Accessories,
celular m11,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
lapiseira 0.7,Papelaria,Stationery,Stationery,
saia couro fake,Roupas Femininas,Women Clothes,Women Clothes,
toalha do lula,Casa e Decoração,,Home & Living,
tsukimangas,Others,,,
bolsa de festa,Bolsas Femininas,Bags,Bags,Bags
bw vt2,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
camisa preta,Roupas Masculinas,Men Clothes,Men Clothes,Women Clothes
www-mercadolivre-com-br,Platform Terms (Shopee / Mercado),,,
luminaria de mesa articulada,Casa e Decoração,Home & Living,,
surubao,Others,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
chemise xadrez,Roupas Femininas,Men Clothes,Women Clothes,
o tampa da bola,Esportes e Lazer,Sports & Fitness,Vehicle Accessories,
peletizadora de ração,Animais Domésticos,Pets,,
kit mochila infantil feminina,Moda Infantil,Bags,Bags,
samsung galaxy s20 fe 256gb,Celulares e Dispositivos,Mobile & Accessories,,
galaxy z fold 3,Celulares e Dispositivos,Mobile & Accessories,,
capa de colchao impermeavel,Casa e Decoração,Home & Living,,
airdots 3 pro,Celulares e Dispositivos,Mobile & Accessories,Mobile & Accessories,
