Keyword,Category,imp_level1_category_1d,pv_level1_category_1d,order_level1_category_1d
tottus,Others,Watches,Watches,Watches
plancha de terciado,Hogar y Vida,,,
huawei y9a,Celulares y Gadgets,,Mobile & Gadgets,
calefont,Electrodomésticos,Mobile & Gadgets,Home Appliances,Home Appliances
espejos para baños,Hogar y Vida,,,
puertas de interior,Hogar y Vida,Automobiles,Automobiles,Automobiles
malla sodimac,Others,,,
consola ps4,Videojuegos,,Gaming & Consoles,Gaming & Consoles
xiaomi 10,Celulares y Gadgets,,,
electrodos,Salud,Health,Health,Health
mitsuya,Juguetes y Hobbies,,Fashion Accessories,Fashion Accessories
ruedas para portones,Hogar y Vida,,,
braloy,Mascotas,,,
molinillo de cafe,Hogar y Vida,Home Appliances,Home & Living,Home & Living
parrillas a carbon,Hogar y Vida,Home & Living,Home & Living,Home & Living
sillas de bar,Hogar y Vida,,Home & Living,
cartas pokemon,Juguetes y Hobbies,,Hobbies & Collections,Hobbies & Collections
jockey hombre,Accesorios de Moda,,Fashion Accessories,Fashion Accessories
arriendo loft,Others,,,
cigarrera,Others,Automobiles,Automobiles,Automobiles
vendo auto por apuro unico dueño las condes,Accesorios para Vehículos,,,
sierra electrica sodimac,Hogar y Vida,,,
palas sodimac,Hogar y Vida,,,
horno empotrable a gas,Electrodomésticos,,,
camion tolva en venta,Accesorios para Vehículos,,,
tottus,others,Watches,Watches,Watches
tottus,Others,Watches,Watches,Watches
chapas de puertas sodimac,Others,,,
camas de plaza y media,Hogar y Vida,Home & Living,Home & Living,Home & Living
aros,Joyas y Relojes,,Fashion Accessories,Fashion Accessories
bolsos notebook mujer,Bolsas de Mujer,Women Bags,Women Bags,Women Bags
botas pantuflas,Calzado de Mujer,,Women Shoes,Women Shoes
funda de plumon,Hogar y Vida,,,
puertas interior,Hogar y Vida,Automobiles,Automobiles,Automobiles
adelnatur,Salud,,,
baper,Others,,Home & Living,
huawei nova y60,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
inhibidor de apetito,Belleza,Health,Health,Health
tupperware,,,Home & Living,Home & Living
bolsas ziploc,,,,
escalera articulada,Hogar y Vida,,,
juegos inflables venta,Juguetes y Hobbies,,,
soplador de hojas,Hogar y Vida,,Home & Living,Mom & Baby
cheems,Others,,Men Clothes,Men Clothes
sierra de banco easy,Hogar y Vida,,,
calefont,Hogar y Vida,Mobile & Gadgets,Home Appliances,Home Appliances
encimera,Electrodomésticos,,Home & Living,Automobiles
sodimac chillan,Others,,,
sodimac coquimbo,Others,,,
taladro,Hogar y Vida,,Home & Living,Home & Living
comedor 4 sillas sodimac,Hogar y Vida,,,
colchones,Hogar y Vida,,Home & Living,
cmr telefono,Others,,,
converse mujer,Calzado de Hombre,,Women Shoes,Sports & Outdoors
bleu de chanel,Belleza,Women Bags,Women Bags,Women Bags
mascarillas para la cara,Belleza,,Fashion Accessories,Beauty
sillas de escritorio baratas,Hogar y Vida,,,
cuerdas para saltar,Deportes y Fitness,,Sports & Outdoors,
mini cooler,Deportes y Fitness,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
hikvision,Electrónica,,,
interruptor 9 32,Others,,,
disfraz mujer,Ropa de Mujer,,Women Clothes,Men Clothes
entradasvs paraguay,Others,,,
pellet para estufa,Electrodomésticos,,,
camioneta chevrolet,,Hobbies & Collections,Men Clothes,Men Clothes
humidificador de aire,Electrodomésticos,,Home & Living,Home & Living
poltronas baratas,Hogar y Vida,,,
calvin klein,Ropa de Hombre,,Women Clothes,Women Clothes
masajeador de pies,Salud,,Health,Sports & Outdoors
jack daniels honey,Alimentos y Bebidas,Hobbies & Collections,Travel & Luggage,Travel & Luggage
pulseras para parejas,Joyas y Relojes,Fashion Accessories,Fashion Accessories,Fashion Accessories
sillon columpio,Hogar y Vida,,,
congeladoras,Electrodomésticos,,,
carpa para auto,Accesorios de Moda,,Sports & Outdoors,Automobiles
pusheen,Hogar y Vida,,Fashion Accessories,
juego loza,Hogar y Vida,,,
terrier chileno,Mascotas,Men Clothes,Men Clothes,Men Clothes
carpas para eventos,Hogar y Vida,,,
carcasas personalizadas,Celulares y Gadgets,,Mobile & Gadgets,
maletas,Viajes y Equipaje,,Travel & Luggage,Baby & Kids Fashion
cocina,Hogar y Vida,Home & Living,Home & Living,Home Appliances
carnes tottus,Others,,,
calza deportiva mujer,Deportes y Fitness,,,
cuna corral,Madre y Bebé,,,
motorola g100,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
despensa,Hogar y Vida,,,
espanta palomas,Juguetes y Hobbies,Hobbies & Collections,Mom & Baby,Hobbies & Collections
cama ortopedica 2 plazas,Hogar y Vida,,,
xv,Accesorios para Vehículos,,,
jordan retro 4,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
cartas pokemon,Juguetes y Hobbies,,Hobbies & Collections,Hobbies & Collections
espejo joyero,Joyas y Relojes,,,
club de nuit intense,Belleza,,Beauty,Beauty
perros pug,Mascotas,,Pets,Pets
super nintendo mini,Videojuegos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
jacuzzi sodimac,Hogar y Vida,,,
comedores en,Hogar y Vida,,,
cómodas sodimac,Hogar y Vida,,,
tottus,Others,Watches,Watches,Watches
dia del noño,Others,,,
colchon cuna 130 x 60,Madre y Bebé,,,
trampa para ratones,Hogar y Vida,,,
soldadura estaño,Hogar y Vida,Home & Living,Home & Living,Gaming & Consoles
motos eléctricas,Accesorios para Vehículos,,,
tv smart 32,Electrodomésticos,Home Appliances,Audio,Audio
converse cuero negra,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
muebles a medida,Hogar y Vida,,,
argentina vs.,Hogar y Vida,,,
detergente omo,Hogar y Vida,Home & Living,Home & Living,Home & Living
balenciaga,,,Men Shoes,Women Bags
camiseta colo colo,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
shampoo sin sal,Belleza,Beauty,Beauty,Beauty
canil para perros,Mascotas,Mom & Baby,Pets,Pets
placa carpintera,Hogar y Vida,,,
polerones hombre,Ropa de Hombre,,Men Clothes,Men Clothes
taladro pedestal,Hogar y Vida,,,
redmi 9a,Celulares y Gadgets,,Mobile & Gadgets,
rifles a postones 5 5,Deportes y Fitness,,,
panel tv,Hogar y Vida,,,
mopa a vapor,Electrodomésticos,Home Appliances,Home & Living,Home Appliances
master cat 20 kilos,Mascotas,,,
tottus,Others,Watches,Watches,Watches
fresadora sodimac,Others,,,
smart tvlider,Electrónica,,,
impresora para sublimacion,Papelería,Stationery,Stationery,Stationery
guantes para artritis,Salud,,Sports & Outdoors,Sports & Outdoors
macbook pro mid 2012,Computación,,,
escort santiago de,Hogar y Vida,,,
microscopio,Electrónica,,Mobile & Gadgets,Home & Living
camilo madrigal,Juguetes y Hobbies,Mobile & Gadgets,Men Clothes,Women Clothes
sexchop,,Women Clothes,Women Clothes,Women Clothes
chimbis escort,,,,
cafetera italiana,Electrodomésticos,,,
difusor de aromas,Hogar y Vida,,Home & Living,
lg c1,Electrónica,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
arriendo parcela por dia,Hogar y Vida,,,
barra preolimpica,Deportes y Fitness,,,
pantalon softshell mujer,Ropa de Hombre,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
cama 1.5 plaza,Hogar y Vida,Pets,Pets,Pets
mochila viaje,Viajes y Equipaje,,Men Bags,
minipimer,Electrodomésticos,Home Appliances,Home & Living,Home & Living
horno electrico thomas,Electrodomésticos,,,
toldos sodimac,Others,,,
ollas,Hogar y Vida,Home & Living,Stationery,Home Appliances
tottus,Others,Watches,Watches,Watches
www.homecenter.cl,Others,,,
s20 fe,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
sodimac alfombras,Others,,,
perno de anclaje,Hogar y Vida,Sports & Outdoors,Sports & Outdoors,Home & Living
impresora canon,Computación,,Computers & Accessories,Computers & Accessories
skin care,Belleza,,Beauty,Beauty
gato angora,Mascotas,,,
huawei p40 pro,Electrónica,,Mobile & Gadgets,
baño portatil camping,Deportes y Fitness,,Mom & Baby,
calefactor infrarrojo,Electrodomésticos,Home & Living,Home Appliances,Home Appliances
taza de vidrio para cafe,Hogar y Vida,Home & Living,Home & Living,Home & Living
ripley,Hogar y Vida,,,
under,,Fashion Accessories,Men Clothes,Men Clothes
iphone 9,Celulares y Gadgets,,,
banqueta baul,Hogar y Vida,Home & Living,Home & Living,Home & Living
parlante blik,Electrónica,Audio,Audio,Audio
carcasas iphone 13 pro,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
carcasa s21 ultra,Celulares y Gadgets,,Mobile & Gadgets,
vasos de plumavit,Hogar y Vida,Audio,Audio,Audio
zapatillas plataforma mujer,Calzado de Mujer,,Women Shoes,Women Shoes
maleta de lapices,Papelería,Stationery,Travel & Luggage,Stationery
go pro,Electrónica,,Cameras & Drones,Cameras & Drones
xiaomi 11t pro tiendas,Celulares y Gadgets,,,
camas de una plaza,Hogar y Vida,Home & Living,Home & Living,Home & Living
zapatillas nike para mujer,Calzado de Mujer,,Sports & Outdoors,Baby & Kids Fashion
ferrulera,Hogar y Vida,Home & Living,Home & Living,Home & Living
rack,Hogar y Vida,,,
home center,Others,Home & Living,Men Clothes,Men Clothes
hervidor ursus trotter,Electrodomésticos,,,
sodimac escritorios,Others,,,
closet 2 puertas,Hogar y Vida,Home & Living,Home & Living,Home & Living
camaras fotograficas,Electrónica,,,
estufa eléctrica bajo consumo,Electrodomésticos,,,
sillas escritorio sodimac,Others,,,
colchon antiescaras con motor,Salud,,,
bolsa de cemento,Hogar y Vida,Men Bags,Women Bags,Women Bags
almohadas viscoelasticas,Hogar y Vida,,Home & Living,
zapatos de futbol hombre,Calzado de Hombre,,Sports & Outdoors,Sports & Outdoors
lámparas de pie,Hogar y Vida,,,
manga kimetsu no yaiba,Libros y Revistas,Hobbies & Collections,Hobbies & Collections,Sports & Outdoors
limpia pies,Hogar y Vida,,,
estufas a leña bosca,Electrodomésticos,,,
estufas a parafina,Electrodomésticos,Home Appliances,Home Appliances,Home Appliances
chaqueta cuero hombre,Ropa de Hombre,,Men Clothes,Men Clothes
gps para auto,Accesorios para Vehículos,,Automobiles,Automobiles
pistolas nerf fortnite,Juguetes y Hobbies,,,
thermos,Hogar y Vida,,Home & Living,Home & Living
radio reloj,Hogar y Vida,,,
piedra alumbre,Belleza,,,
tinas sodimac,Madre y Bebé,,,
mochila outdoor mujer,Bolsas de Mujer,,Women Bags,Women Bags
organizadores de cocina,Hogar y Vida,,Home & Living,Home & Living
fotocopiadoras,Papelería,Computers & Accessories,Computers & Accessories,Computers & Accessories
ceramicas sodimac,Others,,,
primera capa mujer,Deportes y Fitness,,Women Clothes,Women Clothes
congelador,Electrodomésticos,Home & Living,Home & Living,Home & Living
arriendo herramientas sodimac,Others,,,
pase de movilidad,Hogar y Vida,,,
parrilla portatil,Hogar y Vida,,Home & Living,Home & Living
cuchufli,Alimentos y Bebidas,Home Appliances,Stationery,Home & Living
conejos,Mascotas,,Pets,
parlantes para pc,Computación,,,
jujutsu kaisen manga,Libros y Revistas,,,
real madrid,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
oleo 31,,,,
cinta doble contacto,Papelería,,Home & Living,
sierra circular inalambrica,Hogar y Vida,,,
ipad air,Celulares y Gadgets,,,
cajas de carton por mayor,Papelería,,,
coche hermano mayor,Madre y Bebé,Automobiles,Automobiles,Automobiles
monitor,Computación,Mobile & Gadgets,Home & Living,Audio
corta corriente a distancia,Accesorios para Vehículos,Stationery,Home & Living,Home & Living
control ps4,Videojuegos,,Gaming & Consoles,Gaming & Consoles
malla acma,Hogar y Vida,,,
adaptador enchufe americano,Hogar y Vida,,,
lavavajillas,Electrodomésticos,,Home & Living,Home & Living
chaquetas mujer,Ropa de Mujer,,,
taladro percutor,Hogar y Vida,Home & Living,Home Appliances,Home Appliances
carmex,Belleza,,Beauty,Beauty
maquina de churros,Electrodomésticos,,,
lider celulares,Celulares y Gadgets,,,
televisor 32 pulgadas,Electrónica,Home Appliances,Home Appliances,Home Appliances
miku,Juguetes y Hobbies,,Stationery,Hobbies & Collections
cocina fensa 5 platos,,,,
arriendos en maipu,,,,
impresora instax,,,,
veladores baratos,Hogar y Vida,,,
serrucho electrico,Hogar y Vida,,,
super tips,Papelería,,Stationery,
sofa cama de espuma,Hogar y Vida,,,
cable usb tipo c,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
maquina estampadora de poleras,Papelería,,,
cinta de embalaje,Papelería,,Stationery,Stationery
micro sd 128gb,Celulares y Gadgets,,Mobile & Gadgets,
plancha osb,Hogar y Vida,,,
doo australia,Ropa de Mujer,Fashion Accessories,Fashion Accessories,Fashion Accessories
bucaneras mujer,Calzado de Mujer,,Women Clothes,Women Clothes
peluches de sonic,Juguetes y Hobbies,,Mom & Baby,
escort,Accesorios para Vehículos,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
eufy,Electrodomésticos,,,
lentes de descanso,,Fashion Accessories,Fashion Accessories,Fashion Accessories
shower door,Hogar y Vida,Home & Living,Home & Living,Home & Living
vaporera,Electrodomésticos,,Home Appliances,Home Appliances
full track,Accesorios para Vehículos,,,
cango,Hogar y Vida,,,
pistola silicona,Hogar y Vida,Sports & Outdoors,Mobile & Gadgets,Mobile & Gadgets
cotona blanca,Ropa de Hombre,Fashion Accessories,Fashion Accessories,Fashion Accessories
mascarillas kf94,Salud,,Fashion Accessories,Home & Living
212 carolina herrera,Belleza,,,
ampolletas led sodimac,Hogar y Vida,,,
primera capa mujer,Ropa de Mujer,,Women Clothes,Women Clothes
my little pony,Madre y Bebé,Mom & Baby,Mom & Baby,Motorcycles
cardigan,Ropa de Mujer,,Women Clothes,Women Clothes
black fridaychile,Others,,,
alarmas para casas,Hogar y Vida,,,
ipad mini 6,Computación,,,
poleron bape,Ropa de Hombre,,Men Clothes,Men Clothes
toldo vela,Hogar y Vida,,Home & Living,
guitar hero,Electrónica,,Gaming & Consoles,
cajonera escritorio,Hogar y Vida,Home & Living,Home & Living,Home & Living
luces led h4,Accesorios para Vehículos,,,
toldos 3x3,Hogar y Vida,,,
caja de dados,Hogar y Vida,,,
sillas plegables,Hogar y Vida,Home & Living,Home & Living,Mom & Baby
bases curriculares,Papelería,,,
mesa comedor,Hogar y Vida,,,
homecenter antofagasta,Others,,,
coche paragua,Madre y Bebé,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
camara ip,Electrónica,,Cameras & Drones,Cameras & Drones
adidas superstar,Calzado de Hombre,Sports & Outdoors,Men Shoes,Baby & Kids Fashion
sodimac estufas a parafina,Others,,,
camilla portatil,Salud,Health,Health,Health
pesa huawei,Salud,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
joystick ps4 sony,Videojuegos,Gaming & Consoles,Gaming & Consoles,Gaming & Consoles
lentes de descanso,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
tendedero de ropa,Hogar y Vida,,Home & Living,Home & Living
cuentas netflix,Electrónica,Fashion Accessories,Fashion Accessories,Fashion Accessories
luces de fiesta,Electrónica,Home & Living,Home & Living,Home & Living
casas prefabricadasbaratas,Hogar y Vida,,,
led smart tv,Computación,,,
foco solar sodimac,Hogar y Vida,,,
apoyo de hormigon,Hogar y Vida,,,
pastor suizo,Mascotas,Mom & Baby,Mom & Baby,Stationery
neurobionta,Salud,Health,Health,Health
apple watch,Joyas y Relojes,,Mobile & Gadgets,Mobile & Gadgets
tottus.,Others,,,
plancha melamina,Hogar y Vida,,,
zapatos de seguridad mujer sodimac,Others,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
encimeras,Hogar y Vida,,,
lavavajillas bosch,Electrodomésticos,Home Appliances,Home & Living,Home & Living
tineta esmalte al agua,Hogar y Vida,,,
televisor 32 pulgadas,Electrónica,Home Appliances,Home Appliances,Home Appliances
frontline,Mascotas,,,
polpaico,Others,,,
pantalon nieve mujer,Ropa de Mujer,Women Clothes,Women Clothes,Men Clothes
sostén invisible,Ropa de Mujer,,,
skittles,Alimentos y Bebidas,Fashion Accessories,Hobbies & Collections,Hobbies & Collections
ladrillo fiscal,Hogar y Vida,,,
cartas mitos y leyendas,Juguetes y Hobbies,,,
xiaomi mi 11 ultra,Celulares y Gadgets,,,
cajas plasticas organizadoras,Hogar y Vida,,,
squishy,Juguetes y Hobbies,,Mom & Baby,Hobbies & Collections
organizadores,Hogar y Vida,Home & Living,Home & Living,Mom & Baby
manga de tokyo revengers,Ropa de Hombre,Men Clothes,Men Clothes,Men Clothes
bebedero para gatos,Mascotas,,,
petos deportivos,Deportes y Fitness,,,
boxer calvin klein,Ropa de Hombre,,Men Clothes,Women Clothes
grabadora laser,Computación,,,
glicerina liquida,Alimentos y Bebidas,Home & Living,Home & Living,Home & Living
zapatillas dc,Calzado de Hombre,,Sports & Outdoors,Men Shoes
botas niñas,Calzado de Mujer,Women Shoes,Baby & Kids Fashion,Women Shoes
ropa maternal,Papelería,Men Clothes,Women Clothes,Men Clothes
ferreteria,Hogar y Vida,,,
sofa cuero,Hogar y Vida,Home & Living,Motorcycles,Motorcycles
detergente bio,Hogar y Vida,Home & Living,Home & Living,Home & Living
iphone 11 64gb,Celulares y Gadgets,,,
grua horquilla,Accesorios para Vehículos,,Home & Living,
sundrop,Juguetes y Hobbies,,Baby & Kids Fashion,
parcela para eventos,Hogar y Vida,,,
alisado de keratina,,Beauty,Beauty,Beauty
huggy buggy,Madre y Bebé,,,
invizimals,Juguetes y Hobbies,,,
lampara led,Accesorios para Vehículos,,Beauty,Beauty
thermos,Hogar y Vida,,Home & Living,Home & Living
estufas eléctricas,Electrodomésticos,Home Appliances,Home & Living,Home & Living
polera manga larga,Ropa de Mujer,,,
kn95 mascarilla,Salud,Fashion Accessories,Fashion Accessories,Home & Living
pase de movilidad,Hogar y Vida,,,
zapatillas hombre nike,Calzado de Hombre,,Sports & Outdoors,Sports & Outdoors
movistar tv,Electrónica,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
caja estanca,Hogar y Vida,Mobile & Gadgets,Automobiles,Automobiles
control ps4,Videojuegos,,Gaming & Consoles,Gaming & Consoles
ps3,Videojuegos,,Gaming & Consoles,Gaming & Consoles
abrigo hombre,Ropa de Hombre,,Men Clothes,
sillas plegables,Deportes y Fitness,Home & Living,Home & Living,Mom & Baby
nanobotox,Belleza,,,
play 2,Videojuegos,,Gaming & Consoles,Gaming & Consoles
silla plegable,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Home & Living
perfil 70x30x2,Hogar y Vida,,,
samsung note 20,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
desbrozadora,Hogar y Vida,,,
redmi note 10,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
taladro inalambrico bosch,Hogar y Vida,,,
alfombra infantil,Hogar y Vida,,Mom & Baby,Home & Living
pala de padel,Deportes y Fitness,,Sports & Outdoors,
flores ropa interior,Ropa de Mujer,,,
lavadoras samsung,Electrodomésticos,,,
pergolas de madera,Hogar y Vida,Hobbies & Collections,Hobbies & Collections,Hobbies & Collections
escort providencia,Hogar y Vida,,,
escort trans,Accesorios para Vehículos,,,
fletes,Hogar y Vida,Fashion Accessories,Stationery,Stationery
iphone xr 128gb,Celulares y Gadgets,,,
caja estanca,,Mobile & Gadgets,Automobiles,Automobiles
iphone xr 128gb,,,,
parrilla gas,,,,
sillas de comedor,Hogar y Vida,Home & Living,Home & Living,Home & Living
tinajas,Hogar y Vida,Home & Living,Home & Living,Home & Living
parcelas baratas,Hogar y Vida,,,
desarmaduria 10 de julio,Accesorios para Vehículos,,,
crazy outlet,Alimentos y Bebidas,,,
arriendo año corrido pucon,,,,
estabilizador de celular,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
bicicleta electrica,Deportes y Fitness,,Sports & Outdoors,
zapatillas deportivas mujer,Deportes y Fitness,Sports & Outdoors,Women Shoes,Sports & Outdoors
carcasa note 20 ultra,Celulares y Gadgets,,Mobile & Gadgets,
bastidores para pintar,Papelería,,,
zapatillas waterproof hombre,Calzado de Hombre,Baby & Kids Fashion,Baby & Kids Fashion,Baby & Kids Fashion
all in one,Computación,,,
estufas bosca sodimac,Electrodomésticos,,,
mesa y silla infantil,Hogar y Vida,,,
silla gamer cyberday,Hogar y Vida,,,
calvin klein,Ropa de Mujer,,Women Clothes,Women Clothes
atornillador inalambrico dewalt,Hogar y Vida,Home & Living,Home & Living,Home & Living
sodimac villarrica,Others,,,
impresora hp,Computación,,,
chaqueta larga hombre,Ropa de Hombre,,Men Clothes,Men Clothes
falabella.con,Platform Terms (Mercado/Shopee),,,
quitasol terraza,Hogar y Vida,Home & Living,Home & Living,Home & Living
zapatillas con plataforma mujer,Calzado de Mujer,,Women Shoes,
tinas de baño,Hogar y Vida,,,
llaves de ducha,Hogar y Vida,,,
base cama king,Hogar y Vida,Home & Living,Home & Living,Home & Living
jeans levis hombre,Ropa de Hombre,,Men Clothes,Men Clothes
lupa,Papelería,Home & Living,Pets,Stationery
colo colo libertadores,Deportes y Fitness,,Sports & Outdoors,
bingus,Ropa de Mujer,,Home & Living,Men Clothes
arriendo año corrido pucon,Hogar y Vida,,,
mesa de ping pong,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
pasamontañas nike,Accesorios de Moda,Fashion Accessories,Fashion Accessories,Fashion Accessories
ducha telefono,Hogar y Vida,,,
leche nido etapa 1,Madre y Bebé,,,
border collie,Mascotas,,Men Clothes,Women Bags
subwoofer,Electrónica,,Automobiles,Automobiles
liqui moly 10w40,Accesorios para Vehículos,Motorcycles,Motorcycles,Automobiles
limpiador facial,Belleza,,,
pistola masajeadora,Salud,,Health,Health
pie de metro,Hogar y Vida,Home & Living,Automobiles,Home & Living
invernadero armable,Hogar y Vida,Home & Living,Home & Living,Home & Living
llave monomando ducha,Hogar y Vida,,,
malla antihelada,Hogar y Vida,Women Shoes,Home & Living,Home & Living
nintendo 3ds xl,Videojuegos,,Gaming & Consoles,Gaming & Consoles
compresimetro,Accesorios para Vehículos,Automobiles,Automobiles,Automobiles
alfombras shaggy,Hogar y Vida,,Home & Living,Home & Living
henna para pelo,Belleza,Beauty,Beauty,Beauty
falbella,Platform Terms (Mercado/Shopee),,,
reloj niñas,Joyas y Relojes,,Watches,
tottus televisores,Others,,,
helix,Belleza,Fashion Accessories,Fashion Accessories,Fashion Accessories
audifono inalambrico,Celulares y Gadgets,,Audio,
bergere sodimac,Others,,,
yamaha c40,Juguetes y Hobbies,Motorcycles,Motorcycles,Motorcycles
osos maduros,Juguetes y Hobbies,Fashion Accessories,Fashion Accessories,Fashion Accessories
buzo adidas hombre,Ropa de Hombre,,Men Clothes,
mesas plegables,Computación,,Hobbies & Collections,Hobbies & Collections
dieticachile,Salud,,,
pesa digital,Salud,Home & Living,Home & Living,Sports & Outdoors
vendo a mi novia,Accesorios para Vehículos,,,
canilleras,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
hub usb c,Computación,,Computers & Accessories,
cardigan mujer,Ropa de Mujer,,Women Clothes,
carretillas sodimac,Accesorios para Vehículos,,,
selladora al vacio,Hogar y Vida,,Home Appliances,Home & Living
redragon,Computación,,Computers & Accessories,
legos,Juguetes y Hobbies,,Mom & Baby,Mom & Baby
vino azul,Alimentos y Bebidas,,,
katana de shinobu,Juguetes y Hobbies,,,
notebook,Computación,,Stationery,Stationery
coches de bebe,Accesorios para Vehículos,,,
sodomac,Others,,,
fleshlight,Juguetes y Hobbies,,Home Appliances,Home Appliances
arriendo de carpas para eventos,Others,,,
ficus,Hogar y Vida,,,
cañamo,Papelería,,Stationery,
animeflash,Hogar y Vida,,,
monitor pc,Computación,,Computers & Accessories,Computers & Accessories
zapatillas padel,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
teofibra,Salud,Health,Health,Health
bicicleta electrica,Deportes y Fitness,,Sports & Outdoors,
carros food truck,Accesorios para Vehículos,Mom & Baby,Mom & Baby,Mom & Baby
liquidadoras de muebles,Hogar y Vida,,,
teclado yamaha,Computación,Hobbies & Collections,Home Appliances,Home Appliances
televisor samsung 55 pulgadas,Electrodomésticos,,,
camara deportiva,Electrónica,Cameras & Drones,Computers & Accessories,Cameras & Drones
patines roller,Deportes y Fitness,,,
pizarron,Papelería,,,
estufa parafina laser,Electrodomésticos,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
gramera,Electrodomésticos,,,
chaqueta,Ropa de Hombre,Men Clothes,Men Clothes,Baby & Kids Fashion
zapatillas mujer urbanas,Calzado de Mujer,,Men Shoes,
uriage,Belleza,,,
ash,Ropa de Mujer,,,
vestidos de novia,Ropa de Mujer,,Women Clothes,
homecenter quillota,Others,,,
cmr pago,Others,,,
alimentos para perros,Mascotas,,,
pastillas de freno,Accesorios para Vehículos,,Motorcycles,
hym,,,,
repisas metalicas,Hogar y Vida,,,
congeladora,Electrodomésticos,,,
samsung a31,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
bicicletas aro 29,Accesorios para Vehículos,,,
edelbrock,Calzado de Hombre,,Men Clothes,
xiaomi 10t pro,Celulares y Gadgets,Mobile & Gadgets,Mobile & Gadgets,Mobile & Gadgets
guardapolvo sodimac,Others,,,
notebook,Computación,,Stationery,Stationery
ceramica para baño,Hogar y Vida,,,
impermeable mujer,Ropa de Mujer,,Sports & Outdoors,Sports & Outdoors
muebles lavaplatos,Hogar y Vida,Mom & Baby,Mom & Baby,Mom & Baby
espejo convexo,Hogar y Vida,,Home & Living,Automobiles
huawei y7,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
alisado keratina,Belleza,,,
tinas de baño,Others,,,
gucci,Accesorios de Moda,,Fashion Accessories,Fashion Accessories
cafetera nescafe,Electrodomésticos,,,
nutra gold,,Fashion Accessories,Fashion Accessories,Fashion Accessories
lamparas con lupa,,Home & Living,Home & Living,Home & Living
patitos de papel,,,,
catre de campaña,Deportes y Fitness,Sports & Outdoors,Sports & Outdoors,Sports & Outdoors
scooter moto,Accesorios para Vehículos,Motorcycles,Motorcycles,Motorcycles
camaras,Electrónica,,Cameras & Drones,Cameras & Drones
food truck en venta,Others,,,
mochila hombre,Bolsas de Hombre,Men Bags,Men Bags,Women Bags
casas prefabricadas rengo,Hogar y Vida,,,
zapato de seguridad mujer,Calzado de Mujer,,,
polerones por mayor,Ropa de Hombre,,,
termolaminadora plastificadora,Papelería,Stationery,Computers & Accessories,Computers & Accessories
ash,Juguetes y Hobbies,,,
consolas,Videojuegos,,Gaming & Consoles,Gaming & Consoles
zapatillas padel,Calzado de Hombre,,Sports & Outdoors,Sports & Outdoors
cafe en grano,Alimentos y Bebidas,,Gaming & Consoles,
sostenes deportivos,Ropa de Mujer,,Sports & Outdoors,
cafetera,Electrodomésticos,,Home Appliances,Mom & Baby
cama de una plaza,Hogar y Vida,,,
bano,Hogar y Vida,,Home & Living,Home & Living
zapatilla urbana mujer,Calzado de Mujer,,Women Shoes,Women Shoes
tottus cervezas,Alimentos y Bebidas,,,
hh,Ropa de Hombre,,,
globos por mayor,Hogar y Vida,,,
tapagoteras,Hogar y Vida,Home & Living,Home & Living,Home & Living
roxanne wolf,Juguetes y Hobbies,Mom & Baby,Hobbies & Collections,Hobbies & Collections
casas,Hogar y Vida,,Home & Living,Home & Living
carcasa iphone 12 mini,Celulares y Gadgets,,Mobile & Gadgets,Mobile & Gadgets
selección chilena nike,Deportes y Fitness,,,
spider man no way home poster,Others,,,
mancuernas hexagonales,Deportes y Fitness,,Sports & Outdoors,Sports & Outdoors
mala leche,Juguetes y Hobbies,,,
parkas para perros,Mascotas,,Pets,Pets
