"keyword","category","imp_level1_category_1d","pv_level1_category_1d","order_level1_category_1d"
"jumper escolar","Madre y Bebé","Men Clothes","Men Clothes","Men Clothes"
"terreneitor","Juguetes y Hobbies","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"gorra chicago bull","Accesorios de Moda","Fashion Accessories","Fashion Accessories",
"aritos de oro para bebe","Joyas y Relojes","Mom & Baby","Baby & Kids Fashion","Baby & Kids Fashion"
"audífonos inalámbricos samsung","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"lavadora de alfombras","Electrodomésticos",,"Home & Living",
"emuele","Others",,,
"halloween man x","Belleza","Fashion Accessories",,
"raimon friends","Others","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"remate de toldos","Hogar y Vida",,,
"rodilleras deportivas","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"conjunto.deportivo hombre","Ropa de Hombre","Men Clothes","Men Clothes","Men Clothes"
"lamina termolaminado","Hogar y Vida","Stationery","Stationery","Stationery"
"máquina de granizados","Electrodomésticos","Home & Living","Health","Health"
"precio ladrillo fiscal","Hogar y Vida",,,
"plancha de zinc 3 metros","Hogar y Vida",,,
"converse negra mujer","Ropa de Mujer","Women Clothes","Men Shoes","Men Shoes"
"masajeador electrico","Salud","Health","Health",
"peludo negro","Electrodomésticos","Fashion Accessories","Women Clothes","Men Clothes"
"cabezal boxeo","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"citofono con camara","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"huevo pasteurizado","Salud",,,
"zinc en v","Hogar y Vida","Home & Living",,
"tele","Hogar y Vida","Toys & Hobbies",,
"bowser","Madre y Bebé","Toys & Hobbies","Toys & Hobbies",
"cepillo secador de pelo","Belleza","Beauty","Beauty","Beauty"
"patines 4 ruedas niña","Juguetes y Hobbies","Sports & Fitness",,
"trajes semi formal hombre","Ropa de Hombre","Men Clothes","Sports & Outdoors","Sports & Outdoors"
"arriendo galpon","Hogar y Vida",,,
"chihuahua perro","Mascotas","Pets","Pets","Pets"
"cortaviento nike","Ropa de Hombre","Men Clothes","Men Clothes",
"crocs chile","Calzado de Mujer","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"arriendos providencia","Others",,,
"espejo de vehículos","Hogar y Vida","Automobiles","Home & Living","Home & Living"
"thunderobot ml903","Hogar y Vida","Computers & Accessories","Computers & Accessories","Computers & Accessories"
"rainbow friends orange","Belleza","Mom & Baby","Mom & Baby","Mom & Baby"
"bio prost chile precio cruz verde","Salud",,,
"anti deslizantes","Belleza","Sports & Fitness","Sports & Fitness",
"banderas del mundo","Hogar y Vida","Home & Living","Home & Living",
"tubo corrugado","Papelería","Sports & Fitness",,
"magis tv","Electrónica","Baby & Kids Fashion","Audio","Audio"
"barbie cutie reveal","Juguetes y Hobbies","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"calefactor para baño","Electrodomésticos","Home & Living","Home & Living","Pets"
"bluey para colorear","Libros y Revistas","Fashion Accessories","Stationery","Stationery"
"una vida sin salud mental","Libros y Revistas","Fashion Accessories","Fashion Accessories","Fashion Accessories"
"samsung a05","Celulares y Gadgets","Mobile & Gadgets",,
"peluche que respira","Juguetes y Hobbies","Mom & Baby","Mom & Baby","Mom & Baby"
"rodillera estabilizadora","Salud","Sports & Outdoors","Sports & Outdoors",
"peluche de freddy","Juguetes y Hobbies","Mom & Baby","Mom & Baby","Hobbies & Collections"
"serum exactitud","Belleza","Beauty","Beauty","Beauty"
"confort 50 metros","Hogar y Vida","Watches","Home & Living","Home & Living"
"scort","Ropa de Mujer","Vehicle Accessories",,
"floppa","Ropa de Hombre","Men Clothes","Mom & Baby","Hobbies & Collections"
"trans xxx","Hogar y Vida",,,
"carhartt chile","Accesorios de Moda",,,
"fernapet","Madre y Bebé","Mom & Baby","Mom & Baby","Mom & Baby"
"food truck","Accesorios para Vehículos","Home & Living","Vehicle Accessories",
"traba volante","Accesorios para Vehículos","Automobiles","Automobiles","Automobiles"
"floppa","Madre y Bebé","Men Clothes","Mom & Baby","Hobbies & Collections"
"estante metalico","Hogar y Vida","Home & Living","Home & Living",
"casas prefabricadas precios y fotos","Hogar y Vida",,,
"aspiradora de agua","Electrodomésticos","Home Appliance",,
"planner 2022","Papelería","Stationery","Computing",
"biombo","Hogar y Vida","Home & Living",,
"vaso termico","Hogar y Vida","Home & Living",,
"container","Hogar y Vida","Home & Living",,
"pala padel","Deportes y Fitness","Sports & Fitness",,
"disco ssd","Computación",,"Computing",
"polar hombre","Ropa de Hombre","Men Clothes","Men Clothes",
"focos embutidos","Hogar y Vida","Electronics",,
"bolsas de papel","Papelería","Home & Living","Home & Living",
"amortiguadores","Accesorios para Vehículos",,"Toys & Hobbies",
"pantuflas mujer","Calzado de Mujer","Women Clothes",,
"nintendo 3ds","Videojuegos","Computing","Video Games",
"caja estanca 100x100","Hogar y Vida",,,
"iphone 12 mini","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"taburete","Hogar y Vida",,"Home & Living",
"orquideas","Hogar y Vida","Home & Living","Home & Living",
"llave torque","Hogar y Vida","Home & Living","Home & Living",
"caminadora bebe","Madre y Bebé","Mom & Baby","Mom & Baby","Mom & Baby"
"batidor de leche","Electrodomésticos","Home & Living","Home & Living","Home & Living"
"scaldasonno","Hogar y Vida","Home Appliances","Home Appliances","Home & Living"
"diamond painting","Juguetes y Hobbies","Home & Living","Home & Living",
"lampara de escritorio","Hogar y Vida","Home & Living","Home & Living",
"pijama hombre","Ropa de Hombre","Men Clothes","Men Clothes",
"tab s6","Celulares y Gadgets","Computing","Computing",
"samoyedo","Mascotas","Mom & Baby","Mom & Baby","Hobbies & Collections"
"pistola fogeo","Deportes y Fitness","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"secador de manos","Hogar y Vida","Beauty","Home & Living",
"adaptador usb c","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"lampara de lava","Hogar y Vida","Home & Living","Home & Living",
"autos usados","Accesorios para Vehículos","Vehicle Accessories",,
"pijamas mujer","Ropa de Mujer","Women Clothes","Women Clothes",
"barra de sonido","Electrónica","Electronics","Electronics",
"kindle paperwhite","Celulares y Gadgets","Computing","Computing",
"similac 2","Madre y Bebé",,,
"bodega armable","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"lonas para terrazas","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"mesa lateral","Hogar y Vida","Home & Living",,
"camara oculta","Electrónica","Electronics","Electronics",
"vasos termicos","Hogar y Vida","Home & Living",,
"palas padel chile","Deportes y Fitness",,,
"zapateros","Hogar y Vida",,"Home & Living",
"productosentv.com chile","Hogar y Vida",,,
"mapamundi","Papelería","Jewelry & Watches",,
"vitrina","Hogar y Vida",,"Toys & Hobbies",
"radios android 7 pulgadas","Accesorios para Vehículos","Vehicle Accessories","Vehicle Accessories",
"horno empotrable","Electrodomésticos","Home Appliances","Home Appliances","Home Appliances"
"traje de baño","Ropa de Mujer","Sports & Fitness","Sports & Fitness",
"sillas de oficina","Hogar y Vida",,"Home & Living",
"bicicleta eliptica","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"sobadora de masa sodimac","Electrodomésticos",,,
"zapatillas salomon hombre","Calzado de Hombre","Men Shoes","Men Shoes","Women Shoes"
"tomador de presion","Salud","Mobile & Gadgets",,
"wide leg jeans","Ropa de Mujer","Women Clothes","Women Clothes",
"victorinox chile","Hogar y Vida",,,
"bodega sodimac","Hogar y Vida",,,
"barra de sonido","Electrónica","Electronics","Electronics",
"crayola","Papelería","Toys & Hobbies",,
"parrilla para auto","Accesorios para Vehículos","Vehicle Accessories",,
"one piece manga","Papelería","Men Clothes",,
"proyector 4k","Electrónica","Computing","Computing",
"alexa parlante","Electrónica","Home Appliance",,
"computador de escritorio","Computación","Computing",,
"atril guitarra","Juguetes y Hobbies","Electronics",,
"toldo 3x6","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"catre clinico usado","Salud",,,
"lapices acuarelables","Papelería","Stationery","Stationery","Stationery"
"ingleteadora einhell","Hogar y Vida",,,
"botas chiporro mujer","Calzado de Mujer","Women Shoes","Women Shoes","Women Shoes"
"escalera multiproposito","Hogar y Vida","Toys & Hobbies",,
"silla escritorio","Hogar y Vida",,"Home & Living",
"impresoras","Computación","Computing",,
"www.tottus.cl opinion","Others",,,
"calefont sodimac","others",,,
"cama nido","Hogar y Vida","Pets","Pets",
"aspiradora vertical","Electrodomésticos","Home Appliance","Home Appliance",
"comodas","Hogar y Vida","Women Clothes","Fashion Accessories",
"sala de baño sodimac","Others",,,
"air force 1","Calzado de Hombre",,"Women Shoes",
"converse negras","Calzado de Mujer","Sports & Fitness",,
"sodimac muebles","Others",,,
"planchas para forrar paredes sodimac","Others",,,
"sillas para escritorio","Hogar y Vida","Home & Living",,
"microondas samsung","Electrodomésticos","Home Appliances","Home & Living","Home & Living"
"cunas de bebe","Hogar y Vida","Home & Living","Mom & Baby",
"camara de video","Electrónica","Electronics","Electronics",
"s10","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"miomat","Hogar y Vida",,,
"mascara de soldar","Hogar y Vida","Home & Living",,
"zapatillas new balance mujer","Calzado de Mujer","Men Shoes","Stationery",
"sodimac estufas","Others",,,
"depiladora ipl","Belleza","Home Appliance","Beauty",
"wafleras","Belleza","Home Appliances","Home Appliances","Home & Living"
"lego chile","Madre y Bebé","Mom & Baby","Mom & Baby","Mom & Baby"
"refrigeradores en oferta","Electrodomésticos",,,
"xiaomi redmi 9a","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"televisor 65 pulgadas","Electrodomésticos","Home Appliances","Home Appliances","Home Appliances"
"barniz para madera","Hogar y Vida","Stationery",,
"toldos para terrazas","Deportes y Fitness","Home & Living",,
"pasto alfombra","Hogar y Vida","Home & Living",,
"perfumes originales","Belleza","Beauty","Beauty","Beauty"
"cubre colchon king","Hogar y Vida","Motorcycles","Pets","Pets"
"comedores en franklin","Hogar y Vida",,,
"vendo camion tolva por apuro","Accesorios para Vehículos",,,
"liverpool","Deportes y Fitness","Mobile & Gadgets","Sports & Fitness",
"bateria electrica","Juguetes y Hobbies","Home & Living",,
"valor ladrillo fiscal","Hogar y Vida",,,
"pegamento para ceramica","Hogar y Vida","Home & Living","Home & Living",
"billeteras de cuero","Bolsas de Mujer","Women Bags","Men Bags",
"ferrero rocher precio","Alimentos y Bebidas",,,
"cuadernos universitarios","Papelería","Stationery",,
"washi tape","Papelería","Stationery","Stationery",
"antiparras","Accesorios de Moda","Fashion Accessories","Vehicle Accessories",
"eslingas de amarre","Accesorios para Vehículos","Automobiles","Automobiles","Baby & Kids Fashion"
"cubiertas postformadas","Hogar y Vida",,,
"arriendo rancagua","Hogar y Vida",,,
"calientacamas lider","Hogar y Vida",,,
"doite","Hogar y Vida","Men Clothes",,
"sodimac estacion central","Others",,,
"sillas para bar","Hogar y Vida","Home & Living","Toys & Hobbies",
"silla nido mecedora","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"mall plaza vespucio","Others",,,
"polerones peludos mujer","Ropa de Mujer","Men Clothes","Men Clothes","Men Clothes"
"juegos de terraza tottus","Hogar y Vida",,,
"cartera negra mujer","Bolsas de Mujer","Women Bags",,
"generador diesel","Hogar y Vida","Vehicle Accessories",,
"my way giorgio armani","Belleza","Beauty","Beauty","Beauty"
"burts bees","Belleza","Mom & Baby",,
"delantales profesora","Ropa de Mujer","Home & Living","Home & Living","Home & Living"
"proplan","Mascotas","Pets","Pets","Pets"
"maletas de viaje baratas chile","Viajes y Equipaje",,,
"patinetas","Deportes y Fitness","Sports & Fitness","Home & Living",
"manga fenix","Hogar y Vida",,,
"fernapet maipu","Hogar y Vida",,,
"dibujos aesthetic","Celulares y Gadgets","Stationery","Stationery","Stationery"
"guantes nike running","Deportes y Fitness","Sports & Outdoors","Fashion Accessories","Fashion Accessories"
"guantelete del infinito","Juguetes y Hobbies","Women Clothes","Women Clothes",
"sauna","Hogar y Vida","Women Clothes",,
"carpa coleman 6 personas","Deportes y Fitness",,,
"sillas reposeras","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"maletas de viaje 23 kilos","Viajes y Equipaje","Travel & Luggage","Travel & Luggage","Travel & Luggage"
"malla sombra","Hogar y Vida","Home & Living","Home & Living",
"colegialas","Hogar y Vida","Women Clothes","Women Clothes",
"vagabond manga","Ropa de Mujer","Men Clothes","Men Clothes","Men Clothes"
"maceteros al por mayor","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"neumaticos aro 16","Accesorios para Vehículos","Vehicle Accessories",,
"mochilas trekking","Deportes y Fitness","Sports & Fitness",,
"grabado laser","Joyas y Relojes","Home & Living","Home & Living",
"denji","Juguetes y Hobbies",,"Toys & Hobbies",
"easy off","Hogar y Vida","Pets","Automobiles","Automobiles"
"olaplex 4 en 1","Belleza","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"hornos semi industriales","Electrodomésticos",,,
"garotos","Alimentos y Bebidas","Sports & Outdoors","Baby & Kids Fashion","Baby & Kids Fashion"
"ventilador.silencioso","Hogar y Vida",,,
"retinol.cerave","Belleza",,,
"caja de plumavit","Hogar y Vida","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"tn negras","Calzado de Hombre","Mom & Baby","Computers & Accessories","Computers & Accessories"
"planchas ranuradas","Electrodomésticos",,,
"peces koi","Mascotas","Home & Living",,
"audifonos kz","Electrónica","Mobile & Gadgets","Mobile & Gadgets",
"cama para perros grandes","Mascotas","Pets","Pets","Pets"
"sabanillas","Salud","Pets","Health","Health"
"gorro burberry","Accesorios de Moda","Men Clothes","Men Clothes","Men Clothes"
"polar sin manga mujer","Ropa de Mujer","Women Clothes","Men Clothes","Men Clothes"
"puffa","Hogar y Vida","Pets",,
"gorro burberry","Accesorios de Moda","Men Clothes","Men Clothes","Men Clothes"
"lutevid","Hogar y Vida",,,
"costa rama menta","Hogar y Vida",,,
"refrigerador barato","Electrodomésticos","Home & Living","Home & Living","Home & Living"
"bebes reborn","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"rafia","Hogar y Vida","Toys & Hobbies","-",
"guatero eléctrico","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"dash cam","Accesorios para Vehículos","Vehicle Accessories","Vehicle Accessories",
"juguetes de mario bros","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"piso flotante alto trafico","Others",,,
"vitrina de vidrio","Hogar y Vida","Home & Living",,
"buzo universidad de chile","Ropa de Hombre","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"immunocal","Salud",,,
"bebés reborn","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"autos usados automaticos","Accesorios para Vehículos",,,
"poleras de navidad para familia","Ropa de Hombre","Baby & Kids Fashion","Baby & Kids Fashion","Baby & Kids Fashion"
"lifter gloss maybelline","Belleza","Beauty","Beauty","Beauty"
"timbre para marcar ropa","Hogar y Vida","Baby & Kids Fashion","Baby & Kids Fashion","Sports & Outdoors"
"ken barbie","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"cuaderno college","Hogar y Vida","Stationery","Computers & Accessories","Computers & Accessories"
"reloj de la muerte","Joyas y Relojes",,,
"disfraz de harry potter","Madre y Bebé","Toys & Hobbies","Toys & Hobbies",
"router 5g","Computación","Computing","Computing",
"livercomplex precio chile","Salud",,,
"miracle moo","Hogar y Vida","Beauty","Beauty","Beauty"
"lentes con camara","Accesorios de Moda","Electronics","Vehicle Accessories",
"bata hombre","Ropa de Hombre","Home & Living","Men Clothes",
"4 cam","Electrodomésticos","Automobiles","Automobiles","Automobiles"
"corrector ortografico","Belleza",,,
"rtx 3070","Computación","Computing","Computing",
"betsala","Hogar y Vida",,,
"converse run star hike","Calzado de Mujer","Women Shoes","Women Shoes",
"demon slayer","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"draken tokyo revengers","Juguetes y Hobbies","Men Clothes","Men Clothes",
"monster high","Madre y Bebé","Toys & Hobbies","Toys & Hobbies",
"scaldasonno 2 plazas","Hogar y Vida","Automobiles","Home Appliances","Home Appliances"
"sierra de banco","Madre y Bebé","Home & Living",,
"cuatrimoto","Juguetes y Hobbies","Sports & Fitness",,
"sillon cama","Hogar y Vida","Home & Living","Women Shoes",
"combustion lenta","Electrodomésticos","Home & Living","Home & Living","Home & Living"
"calefont 10 litros","Electrodomésticos",,,
"friday night funkin","Madre y Bebé","Toys & Hobbies","Toys & Hobbies",
"nuptse 700","Ropa de Hombre","Men Clothes","Men Clothes","Men Clothes"
"malla mosquitera","Hogar y Vida","Mom & Baby","Home & Living","Home & Living"
"regalos para el dia de la madre","Hogar y Vida","Baby & Kids Fashion","Baby & Kids Fashion","Hobbies & Collections"
"carro de arrastre para auto","Others","Automobiles","Automobiles","Automobiles"
"termo comida thermos","Hogar y Vida","Mom & Baby","Home & Living","Mom & Baby"
"pantalon termico","Ropa de Hombre",,"Women Clothes",
"venta de perros","Mascotas","Pets",,
"teclado","Computación","Computing","Computing",
"tatuajes para hombres","Accesorios de Moda","Fashion Accessories","Mom & Baby","Mom & Baby"
"lavamanos sobrepuesto","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"zapatillas basketball mujer","Calzado de Mujer","Sports & Fitness","Sports & Fitness",
"poco x3 pro","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"gato persa","Mascotas","Home & Living","Mom & Baby","Mom & Baby"
"poco f3 pro","Celulares y Gadgets","Mobile & Gadgets",,
"vestido invierno mujer","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"despertador","Joyas y Relojes",,"Home & Living",
"mapa mundial","Hogar y Vida","Jewelry & Watches","Toys & Hobbies",
"botines skechers mujer","Calzado de Mujer","Men Shoes","Men Shoes","Men Shoes"
"enceradora somela","Electrodomésticos","Home Appliances","Home Appliances","Home Appliances"
"kindle","Celulares y Gadgets",,"Computing",
"escritorio en l","Hogar y Vida","Stationery",,
"cama escritorio","Hogar y Vida","Home & Living",,
"melodica","Juguetes y Hobbies","Toys & Hobbies",,
"utiles escolares","Papelería","Stationery","Stationery",
"buscando a wally","Papelería","Stationery","Mom & Baby","Mom & Baby"
"motorola g20","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"calendario de adviento 2021","Juguetes y Hobbies","Stationery",,
"gravity falls","Papelería","Mobile & Gadgets","Toys & Hobbies",
"vitrinas de vidrio","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"secadoras de ropa lider","Electrodomésticos",,,
"despensa cocina","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"almohada viscoelastica","Hogar y Vida","Home & Living",,
"bolsas para sellar al vacio","Hogar y Vida","Home & Living","Home & Living","Travel & Luggage"
"maquina para hacer cabritas","Electrodomésticos","Home Appliances","Home Appliances","Home Appliances"
"coldplay","Others","Men Clothes",,
"cama nido 1.5 plaza","Hogar y Vida",,,
"destornillador electrico","Hogar y Vida","Home & Living","Home & Living",
"inciensos","Hogar y Vida","Home & Living","Home & Living",
"airpods 2","Electrónica","Mobile & Gadgets",,
"arnes para perros","Mascotas","Pets","Pets",
"indoor","Hogar y Vida","Home & Living","Home & Living",
"sillon l","Hogar y Vida","Home & Living","Fashion Accessories","Fashion Accessories"
"gran pirineo","Mascotas","Men Clothes","Mobile & Gadgets","Mobile & Gadgets"
"pug precio","Mascotas",,,
"vionelli espumante","Alimentos y Bebidas",,,
"delantal blanco laboratorio","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"agendas personalizadas","Papelería","Stationery","Stationery","Stationery"
"casa de barbie","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"radio android 7 pulgadas","Accesorios para Vehículos","Vehicle Accessories","Mobile & Gadgets",
"ampolletas vintage","Hogar y Vida","Home & Living",,
"sillon l","Hogar y Vida","Home & Living","Fashion Accessories","Fashion Accessories"
"juego de comedor 4 sillas","Hogar y Vida","Home & Living",,
"poleras oversize hombre","Ropa de Hombre","Men Clothes","Men Clothes","Men Clothes"
"cortina baño","Hogar y Vida","Home & Living","Home & Living",
"apple chile","Celulares y Gadgets","Home & Living","Home & Living","Home & Living"
"electrodomesticos","Electrodomésticos","Home & Living",,
"sony playstation 5 tiendas","Videojuegos",,,
"visillos","Hogar y Vida","Women Shoes",,
"canasto ropa","Hogar y Vida","Baby & Kids Fashion","Men Clothes","Men Clothes"
"zapatillas basketball mujer","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"parka north face mujer","Ropa de Mujer","Sports & Outdoors","Women Clothes","Women Clothes"
"mantas","Hogar y Vida","Home & Living","Fashion Accessories",
"celular basico","Celulares y Gadgets","Mobile & Gadgets",,
"miss dior perfume","Belleza",,"Beauty","Beauty"
"pintura spray sodimac","Hogar y Vida",,,
"abrigos largos mujer","Ropa de Mujer","Women Clothes","Women Clothes",
"afeitadora","Belleza",,"Beauty",
"perfume ariana grande","Belleza","Beauty","Beauty","Beauty"
"sartenes","Hogar y Vida","Home & Living",,
"apple airpods 2 tiendas","Electrónica",,,
"fanalet intranet corporativa","Others",,,
"primera capa top","Ropa de Hombre","Sports & Fitness","Sports & Fitness",
"plastilina","Papelería","Toys & Hobbies","Toys & Hobbies",
"shampoo en seco","Belleza","Pets",,
"mangas","Deportes y Fitness","Women Clothes","Sports & Fitness",
"receiver","Electrónica","Computing",,
"pop it","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"chaqueta moto mujer","Accesorios para Vehículos","Women Clothes","Vehicle Accessories",
"manta electrica","Hogar y Vida","Home & Living",,
"portaligas","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"escort viña del mar","Accesorios para Vehículos",,,
"colecciones las ultimas noticias","Papelería",,,
"freidora a gas","Electrodomésticos","Home & Living","Home & Living","Home & Living"
"gps para niños","Accesorios para Vehículos","Mobile & Gadgets","Mobile & Gadgets",
"adopcion razas de perros pequeños","Mascotas",,,
"disfraz de cruella","Juguetes y Hobbies","Women Clothes",,
"mochilas","Bolsas de Mujer","Women Bags","Women Bags","Mobile & Gadgets"
"audifonos","Celulares y Gadgets",,"Mobile & Gadgets",
"sodimac coronel","Others",,,
"teja asfaltica","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"ladrillo princesa","Hogar y Vida","Mom & Baby","Mom & Baby","Mom & Baby"
"patines","Juguetes y Hobbies","Sports & Fitness","Sports & Fitness",
"jeans mujer","Ropa de Mujer","Women Clothes","Women Clothes",
"zapatillas blancas hombre","Calzado de Hombre","Men Shoes","Men Shoes",
"homecenter puerto montt","Others",,,
"cortinas sodimac","Others",,,
"duchas sodimac","Others",,,
"estufa a gas sodimac","Others",,,
"plancha terciado","Hogar y Vida",,,
"estufa eléctrica","Electrodomésticos",,"Home & Living",
"siding sodimac","Others",,,
"volcanita","Others","Home & Living","Home & Living","Home & Living"
"poleras hombre","Ropa de Hombre","Men Clothes","Men Clothes",
"dkny be delicious","Belleza","Beauty","Beauty","Beauty"
"coche bebe","Madre y Bebé","Mom & Baby","Toys & Hobbies",
"ceramica blanca","Hogar y Vida","Home & Living",,
"chimenea electrica sodimac","Others",,,
"huawei freebuds pro","Electrónica","Mobile & Gadgets","Mobile & Gadgets",
"comida para perros","Mascotas","Pets",,
"celulares cyberday","Others",,,
"zapatillas para niños","Madre y Bebé","Baby & Kids Fashion",,
"mueble para tv","Hogar y Vida","Home & Living",,
"ofertas zapatillas hombre","Calzado de Hombre","Men Shoes","Sports & Outdoors","Men Shoes"
"tizador","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"visicooler sodimac","Others",,,
"niñas","Madre y Bebé","Baby & Kids Fashion","Baby & Kids Fashion",
"liquidacion terrazas sodimac","Others",,,
"botin negro hombre","Calzado de Hombre","Men Shoes","Women Shoes","Women Shoes"
"disco duro","Computación",,"Computing",
"ropa tallas grandes mujer chile","Ropa de Mujer",,,
"pesas para ejercicios","Deportes y Fitness",,"Sports & Fitness",
"buzo completo mujer","Ropa de Mujer","Women Bags","Women Clothes","Women Bags"
"mioporo","Hogar y Vida",,,
"shampoo para la caspa","Belleza","Health","Health",
"base dividida 2 plazas","Hogar y Vida",,,
"pins","Accesorios de Moda","Jewelry & Watches","Jewelry & Watches",
"sillon gerencial","Hogar y Vida",,,
"accesorios para bicicletas","Accesorios para Vehículos","Sports & Fitness","Sports & Fitness",
"pesas digitales","Salud","Home & Living",,
"xiaomi mi 11 lite","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"enchufe macho","Hogar y Vida","Home & Living",,
"barras de seguridad para baños","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"omega estructural","Hogar y Vida",,,
"bufanda","Accesorios de Moda","Fashion Accessories","Fashion Accessories",
"www.sodimac.cl","Others",,,
"chalas mujer","Calzado de Mujer","Women Clothes","Women Clothes","Women Clothes"
"ollas roichen","Hogar y Vida","Home & Living","Home Appliances","Home & Living"
"ampolleta","Hogar y Vida","Automobiles","Home & Living","Home & Living"
"mocasin mujer","Calzado de Mujer","Women Shoes","Women Shoes",
"vestido corto mujer","Ropa de Mujer","Women Clothes","Women Clothes",
"policarbonato ondulado","Hogar y Vida",,,
"parís. cl","Others",,,
"bandera bisexual","Hogar y Vida",,"Home & Living",
"zapatillas jordan hombre","Calzado de Hombre","Men Shoes","Men Shoes",
"cargador carga rapida iphone","Celulares y Gadgets","Mobile & Gadgets",,
"botas c moran","Calzado de Mujer","Women Shoes","Women Shoes","Women Shoes"
"zapatillas c moran","Calzado de Mujer","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"hemoglucotest","Salud","Health","Health","Health"
"nintendo 2ds","Videojuegos","Mobile & Gadgets","Mobile & Gadgets",
"zadig & voltaire","Bolsas de Mujer","Women Clothes","Men Clothes","Men Clothes"
"lombrices californianas","Mascotas","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"zapatilla futbol","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"caja de derivacion","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"huawei smartwatch","Electrónica",,"Mobile & Gadgets",
"televisor","Electrónica",,"Home & Living",
"pou","Juguetes y Hobbies","Home & Living",,
"parkas impermeables hombre","Ropa de Hombre","Men Clothes","Men Clothes","Men Clothes"
"retroexcavadora","Accesorios para Vehículos","Toys & Hobbies","Toys & Hobbies",
"teclado de computadora","Computación","Computers & Accessories","Computers & Accessories",
"coche de muñecas","Madre y Bebé","Baby & Kids Fashion","Toys & Hobbies",
"momo","Celulares y Gadgets",,"Vehicle Accessories",
"seguiremos siendo amigos","Libros y Revistas",,,
"monos chino","Hogar y Vida","Home & Living",,
"adidas yeezy","Deportes y Fitness","Sports & Fitness","Men Shoes","Men Shoes"
"samsung a 12","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"buzo colo colo","Deportes y Fitness","Sports & Fitness",,
"pedales bicicleta","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"samsung galaxy note 10","Celulares y Gadgets","Mobile & Gadgets",,
"buzo colo colo","Deportes y Fitness","Sports & Fitness",,
"pedales bicicleta","Deportes y Fitness","Sports & Fitness","Sports & Fitness",
"samsung galaxy note 10","Celulares y Gadgets","Mobile & Gadgets",,
"buzo colo colo","Deportes y Fitness","Sports & Fitness",,
"ousama ranking","Libros y Revistas","Mobile & Gadgets","Stationery","Stationery"
"pantalon cargo mujer","Ropa de Mujer","Women Clothes",,
"pizarras acrilicas","Papelería","Electronics",,
"esmeril angular 4 1/2","Hogar y Vida","Audio","Automobiles","Automobiles"
"s22 plus","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
