"Keyword","Category","imp_level1_category_1d","pv_level1_category_1d","order_level1_category_1d"
"realme c53","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"jbl partybox 310","Electrónica","Audio","Audio","Audio"
"dji mini 3 pro","Electrónica","Audio","Hobbies & Collections","Hobbies & Collections"
"omoda","Accesorios de Moda","Automobiles","Automobiles","Automobiles"
"tenis balance precio","Accesorios de Moda",,,
"mejores condones 2023","Salud",,,
"cellallure bienestar","Salud","Health","Health","Health"
"honda cb150r precio","Others",,,
"pantalones de tienda","Accesorios de Moda","Men Clothes","Men Clothes","Men Clothes"
"tinacos de 1100 litros economicos","Hogar y Vida",,,
"samsung s14","Celulares y Gadgets","Home Appliances","Home Appliances","Home Appliances"
"precio del oppo a17","Celulares y Gadgets",,,
"suburban 2023 precio","Others",,,
"live gore","Others",,,
"cellallure bienestar","Salud","Health","Health","Health"
"sharon white","Miscellaneous",,,
"beyond the story","Libros y Revistas","Hobbies & Collections","Hobbies & Collections","Beauty"
"zte v41 smart características","Celulares y Gadgets",,,
"scott pilgrim comic","Libros y Revistas","Men Clothes","Men Clothes","Men Clothes"
"mapa del mundo","Papelería","Home & Living","Home & Living","Sports & Outdoors"
"layover v","Libros y Revistas","Hobbies & Collections","Hobbies & Collections","Automobiles"
"disfraz de guacamaya para niño","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"sombrero loco mario bros","Accesorios de Moda",,,
"kia forte 2023 precio","Others",,,
"xiaomi note 12 pro","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"1 corintios 13:4","Libros y Revistas",,,
"xiaomi 13 pro ultra","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"donde viven las musas libro","Libros y Revistas",,,
"celular honor x8a precio","Celulares y Gadgets",,,
"zootopia","Ropa de Mujer","Mobile & Gadgets","Mom & Baby","Pets"
"lipodrene ultra","Salud",,,
"focalors","Miscellaneous","Women Clothes","Fashion Accessories","Fashion Accessories"
"vuala angry birds","Juguetes y Hobbies","Men Bags","Motorcycles","Motorcycles"
"volante para xbox","Videojuegos","Video Games","Video Games",
"redmagic","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"chanclas de tiburón","Accesorios de Moda","Women Shoes","Women Shoes","Men Shoes"
"samsung a50","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"moto vento 250","Others","Motorcycles","Motorcycles","Motorcycles"
"detalles para el día del niño económicos","Ropa de Mujer",,,
"termo protector para cabello","Belleza","Beauty","Beauty","Beauty"
"vortex 600 diablo","Miscellaneous",,,
"puertas de herrería para entrada principal","Others",,,
"shilajit que es","Salud",,,
"recetas de comida sencillas","Alimentos y Bebidas",,,
"volante para xbox","Videojuegos","Video Games","Video Games",
"shih tzu precio méxico","Mascotas",,,
"dm 300 precio","Salud",,,
"cartel feliz dia papa","Ropa de Mujer",,,
"samsung galaxy a54 5g","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"venta de cuentas de free fire gratis","Videojuegos",,,
"botas de hule","Accesorios de Moda",,"Women Shoes",
"shampoo para piojos","Salud","Pets","Beauty","Beauty"
"the idea of you","Libros y Revistas",,,
"sex.com","Others",,,
"samsung galaxy s24 ultra","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"x shock precio","Celulares y Gadgets",,,
"sagitario","Others","Fashion Accessories","Health","Health"
"cartel feliz dia papa","Ropa de Mujer",,,
"apple tv","Electrónica","-","Electronics",
"jordan negro con blanco","Accesorios de Moda","Men Shoes","Sports & Outdoors","Women Clothes"
"cabestrillo","Salud","Mobile & Gadgets","Women Clothes","Women Clothes"
"nike phantom gx","Deportes y Fitness","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"santal 33 precio","Belleza",,,
"kareli ruiz xxx","Others",,,
"terapia gerson","Salud",,,
"fiesta moda de los 80","Ropa de Mujer",,,
"casas de infonavit de 250 mil pesos","Others",,,
"amortiguadores boge","Others","Automobiles","Automobiles","Automobiles"
"colorado 2023","Others","Sports & Outdoors","Men Clothes","Men Clothes"
"arena silica","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"supreme values","Others",,,
"porm","Others","Women Clothes","Women Clothes","Women Clothes"
"carrito para mochila","Hogar y Vida","Baby & Kids Fashion","Baby & Kids Fashion","Audio"
"billie eilish vogue","Deportes y Fitness","Men Clothes","Men Clothes","Men Clothes"
"hb20 2023","Accesorios para Vehículos","Fashion Accessories","Women Clothes","Women Clothes"
"cuánto cuesta el iphone 15 pro max","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"líquido para ahuyentar moscas","Hogar y Vida",,,
"grand cherokee 2023 precio","Accesorios para Vehículos",,,
"mesas","Hogar y Vida","Toys & Hobbies","Home & Living",
"inteligencia emocional","Libros y Revistas","Books & Magazines","Books & Magazines","Books & Magazines"
"samsung a35 5g","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"iphone 13 rojo","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"ragnarok libro","Libros y Revistas","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"redmi k40","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"iphone xr precio","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"alacena para cocina","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"pulidora para auto","Accesorios para Vehículos","Home & Living","Vehicle Accessories",
"amason","Platform Terms (Mercado/Shopee)","-",,
"anaqueles de metal","Hogar y Vida","Computers & Accessories","Computers & Accessories","Computers & Accessories"
"baleros","Accesorios para Vehículos","Sports & Outdoors","Sports & Outdoors","Motorcycles"
"bandera lgbt","Miscellaneous","Home & Living","Home & Living","Toys & Hobbies"
"redmi note 9s","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"nissan kicks 2021","Others","Automobiles","Automobiles","Automobiles"
"pack en calzones","Ropa de Hombre",,,
"maquina para hacer helados","Electrodomésticos","Home & Living",,
"bulldog precio","Others",,,
"cubrebocas infantil","Salud","Health","Health","Health"
"kit de herramientas","Hogar y Vida","Beauty","-",
"rack para bicicleta","Deportes y Fitness","-","-",
"caja para moto","Accesorios para Vehículos","Motorcycles","Motorcycles","Motorcycles"
"inversoras para soldar","Others","Stationery","Home & Living","Watches"
"alarmas para casa","Hogar y Vida","Home & Living","Home Appliances","Home & Living"
"bicicleta rodada 26","Deportes y Fitness","-",,
"dispensadores de gel","Hogar y Vida","Home & Living","Home & Living","Travel & Luggage"
"clipper","Hogar y Vida","Beauty","Beauty",
"alarma para moto","Accesorios para Vehículos","Vehicle Accessories","Vehicle Accessories",
"frontier 2018","Others","Automobiles","Automobiles","Automobiles"
"bocinas para auto","Accesorios para Vehículos","Vehicle Accessories","Vehicle Accessories",
"guantes de nitrilo","Hogar y Vida","Fashion Accessories","Home & Living",
"crv 2012","Others","Vehicle Accessories","Vehicle Accessories","Vehicle Accessories"
"challenger","Others","Toys & Hobbies","Vehicle Accessories",
"policarbonato precio","Hogar y Vida",,,
"culos","Others","Health","Home & Living","Home & Living"
"malla electrosoldada","Others","Home & Living","Men Clothes","Men Clothes"
"medias de red","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"memoria usb 32gb","Computación","Computing","Computing",
"jetta clásico","Others","Automobiles","Automobiles","Automobiles"
"my melody","Celulares y Gadgets","Women Bags","Mobile & Gadgets","Mobile & Gadgets"
"bicicleta schwinn","Deportes y Fitness","Computers & Accessories","Sports & Outdoors","Sports & Outdoors"
"porta credenciales","Accesorios de Moda","Women Bags","Stationery","Fashion Accessories"
"display huawei y9 2019","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"atornillador electrico","Others",,"Home & Living",
"refrigerador industrial","Electrodomésticos","Women Clothes","Fashion Accessories","Fashion Accessories"
"regadera cuadrada","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"aro de luz led","Celulares y Gadgets","Home & Living","Home & Living",
"gol 2015","Others","Automobiles","Automobiles","Automobiles"
"tablet alcatel","Computación","Mobile & Gadgets",,
"galaxy note 10 lite","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","-"
"camas elevadas para perros","Mascotas","-","Pets",
"sticker","Papelería","Stationery","Stationery","Toys & Hobbies"
"porto blanco","Ropa de Hombre","Sports & Fitness",,
"tinacos baratos","Hogar y Vida","Mobile & Gadgets","Mom & Baby","Mom & Baby"
"tumbaburros","Others","Automobiles","Automobiles","Automobiles"
"samsung a10s precio","Celulares y Gadgets",,,
"sierra de mesa","Hogar y Vida","Home & Living","Home & Living",
"autobuses en venta","Others",,,
"www.amazon","Others",,,
"poemas cortos","Juguetes y Hobbies",,,
"xbox series x","Videojuegos","Video Games","Video Games",
"culos","Others","Health","Home & Living","Home & Living"
"culos","Others","Health","Home & Living","Home & Living"
"dune book","Papelería","Fashion Accessories","Men Clothes","Men Clothes"
"chronus zen","Videojuegos","Gaming & Consoles","Gaming & Consoles","Gaming & Consoles"
"xbox series x","Videojuegos","Video Games","Video Games",
"trucos de gta 5","Videojuegos",,,
"freidora de aire rca","Electrodomésticos","Home Appliances","Home Appliances","Home Appliances"
"extensor wifi","Computación","Computing","Computing",
"game pass ultimate","Videojuegos","Watches","Gaming & Consoles","Gaming & Consoles"
"game pass ultimate","Videojuegos","Watches","Gaming & Consoles","Gaming & Consoles"
"sakura desnuda","Others","Beauty","Sports & Outdoors","Sports & Outdoors"
"rack para bicicleta","Deportes y Fitness","-","-",
"infinix zero 8","Celulares y Gadgets","Mobile & Gadgets",,
"scort mexico","Others",,,
"anime flash","Juguetes y Hobbies","Hobbies & Collections","Men Clothes","Men Clothes"
"prollectores","Computación","Home Appliances","Home Appliances","Home Appliances"
"covijas","Hogar y Vida","Pets","Pets","Pets"
"funko pops demon slayer","Juguetes y Hobbies","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"mayrin villanueva desnuda","Libros y Revistas",,,
"huawei y6s","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"redmi note 9 precio","Celulares y Gadgets",,,
"modem portatil","Celulares y Gadgets",,"Computing",
"navajas victorinox","Hogar y Vida","Sports & Outdoors","Beauty","Beauty"
"outfit buchon mujer","Ropa de Mujer",,,
"pupilentes blancos","Salud","Health","Health","Beauty"
"regalos para hombres baratos","Accesorios de Moda","Sports & Outdoors","Watches","Watches"
"tanque de oxígeno","Salud",,"Pets",
"teclados gamer","Computación","Computing","Computing",
"togas y birretes","Hogar y Vida","Women Clothes","Sports & Outdoors","Sports & Outdoors"
"play station 5","Videojuegos",,"Electronics",
"anime flash","Juguetes y Hobbies","Hobbies & Collections","Men Clothes","Men Clothes"
"prollectores","Computación","Home Appliances","Home Appliances","Home Appliances"
"the pffice","Miscellaneous","Stationery",,
"note 10","Celulares y Gadgets",,"Mobile & Gadgets",
"beuty creations","Belleza","Beauty","Beauty","Beauty"
"electroestimulador muscular","Deportes y Fitness","Health","Health","Sports & Outdoors"
"playstation 2 precio","Videojuegos","Gaming & Consoles","Gaming & Consoles","Gaming & Consoles"
"nissan versa 2021 precio","Others",,,
"toyota hilux 2021","Others","Automobiles","Automobiles","Women Clothes"
"realme dragon ball mexico","Celulares y Gadgets",,,
"tornamesa","Hogar y Vida","Hobbies & Collections","Home Appliances","Home Appliances"
"i csrly","Libros y Revistas",,,
"cuánto pesa un garrafón de agua","Others",,,
"faldas de moda","Ropa de Mujer",,"Women Clothes",
"innocasport","Deportes y Fitness",,,
"motorola e7 plus precio","Celulares y Gadgets",,"Mobile & Gadgets",
"nissan doble cabina","Others","Automobiles","Automobiles","Automobiles"
"egril ropa","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"mossimo","Juguetes y Hobbies","Fashion Accessories","Women Clothes","Women Clothes"
"pupilentes","Salud","Women Clothes","Sports & Fitness",
"pupilentes","Salud","Women Clothes","Sports & Fitness",
"oximetro farmacia guadalajara","Salud",,,
"cubrebocas kn94","Salud",,"-",
"back market","Celulares y Gadgets",,,
"puertas de herreria modernas","Hogar y Vida",,,
"hucius para que sirve","Salud",,,
"m4","Celulares y Gadgets","-","-",
"tambos de plastico","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"cialis generico","Salud",,,
"hidroaspiradora","Electrodomésticos","Home Appliances","Home Appliances","Home Appliances"
"regaderas para baño","Hogar y Vida","Home & Living","Home & Living",
"gatos hidraulicos","Hogar y Vida","Vehicle Accessories",,
"simplex para que sirve","Salud",,,
"livegore","Others",,,
"modelo para ganar","Libros y Revistas",,,
"hello kitty aesthetic","Ropa de Mujer","Fashion Accessories","Men Clothes","Men Clothes"
"banco plegable","Others",,"Home & Living",
"atomizador","Miscellaneous","Beauty","Pets",
"kleancolor shadow seal","Belleza","Beauty","Beauty","Beauty"
"biblias","Libros y Revistas","Stationery","Mobile & Gadgets",
"regaderas para baño","Hogar y Vida","Home & Living","Home & Living",
"hidroaspiradora","Electrodomésticos","Home Appliances","Home Appliances","Home Appliances"
"goggles para moto","Accesorios para Vehículos","Motorcycles","Sports & Outdoors","Sports & Outdoors"
"alaciado permanente precio","Belleza",,,
"tiida 2010","Others","Vehicle Accessories","Vehicle Accessories",
"colchon de presion alterna","Hogar y Vida","Health","Fashion Accessories","Fashion Accessories"
"converse plataforma bota","Calzado de Hombre","-","-",
"techwear","Ropa de Hombre","Men Clothes","Men Clothes","Beauty"
"vestidos de noche elegantes","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"libro para colorear disney","Libros y Revistas","Stationery","Hobbies & Collections","Sports & Outdoors"
"perrito shitzu","Mascotas",,,
"disfraces de halloween 2021 para mujer","Juguetes y Hobbies",,,
"family strokes","Others",,,
"pañales para perros","Mascotas","Pets","Pets",
"resina epoxica comex precio","Hogar y Vida",,,
"fereeteria","Papelería",,,
"juguetes de spider-man no way home","Juguetes y Hobbies","Mom & Baby","Hobbies & Collections","Mom & Baby"
"niñas masturbandose","Miscellaneous",,,
"llantas 225 65 r17","Others","Automobiles","Automobiles","Automobiles"
"gorgonitas","Juguetes y Hobbies","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"fereeteria","Papelería",,,
"tukol","Salud","Health","Health","Health"
"sausage man","Libros y Revistas","Hobbies & Collections","Mom & Baby","Mom & Baby"
"libro para colorear disney","Libros y Revistas","Stationery","Hobbies & Collections","Sports & Outdoors"
"Carolina Herrera","Belleza",,,
"raspberry pi 4","Computación","Computing","Computing",
"morado mexicano","Accesorios de Moda",,,
"minisplit","Hogar y Vida","Home Appliances","Home & Living","Home Appliances"
"broly","Juguetes y Hobbies","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"iphone se 2022","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"ram rtx","Computación","Computers & Accessories","Computers & Accessories","Computers & Accessories"
"smartwatch samsung","Celulares y Gadgets","-","-",
"balon de futbol","Deportes y Fitness","Sports & Fitness","-",
"nizoral shampoo","Belleza","Beauty","Beauty","Beauty"
"realme gt 2 pro","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"fundacion donde","Others",,,
"marcadores posca","Hogar y Vida","Stationery","Stationery","Home & Living"
"smartwatch samsung","Celulares y Gadgets","-","-",
"amarres caseros","Libros y Revistas",,,
"moana","Miscellaneous","Toys & Hobbies","Mobile & Gadgets",
"brenton tarrant","Libros y Revistas",,,
"pixel 6 pro","Electrónica","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"saludol","Salud","Beauty","Beauty","Beauty"
"xiaomi k40 gaming","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Watches"
"nucat","Mascotas","Pets","Pets","Pets"
"tiendas de ropa","Platform Terms (Mercado/Shopee)","Women Clothes","Baby & Kids Fashion","Baby & Kids Fashion"
"minion","Juguetes y Hobbies","-","-",
"zote liquido","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"bujias de iridium","Hogar y Vida","Motorcycles","Automobiles","Fashion Accessories"
"hilux 2022","Others","Automobiles","Automobiles","Automobiles"
"seat cupra","Others","Automobiles","Automobiles","Automobiles"
"toyota sienna","Others","Automobiles","Automobiles","Automobiles"
"oxímetro farmacias similares precio farmacia guadalajara","Salud",,,
"laptop core i7","Computación","Computers & Accessories","Computers & Accessories","Computers & Accessories"
"whiskas","Mascotas","Pets","Pets","Pets"
"dji mini 2","Electrónica","Electronics","Toys & Hobbies",
"uñas de acrilico","Belleza","Beauty","Beauty","Beauty"
"elegua","Others","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"oppo reno 5","Celulares y Gadgets","Mobile & Gadgets",,
"red magic 6s pro","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"suzuki swift sport","Others","Men Clothes","Automobiles","Automobiles"
"pants mujer adidas","Ropa de Mujer","Women Clothes","Women Clothes","Women Clothes"
"chihuahua cabeza de manzana","Others",,,
"moto e7","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"pistaches","Alimentos y Bebidas","Food & Beverages","Food & Beverages","Food & Beverages"
"collar isabelino","Joyas y Relojes","Pets","Pets","Pets"
"maduras xx","Others",,,
"the summer i turned pretty","Libros y Revistas","Audio","Audio","Audio"
"honor x7","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Watches"
"doppler fetal","Juguetes y Hobbies","Mom & Baby","Mom & Baby",
"damian libro","Others","Books & Magazines","Hobbies & Collections","Hobbies & Collections"
"decoracion para graduacion en casa","Hogar y Vida",,,
"perfil tubular rectangular precio","Others",,,
"cable uso rudo 3x10","Hogar y Vida","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"juguetes anales","Others","Health","Health","Health"
"prey shop","Juguetes y Hobbies","Pets","Pets","Pets"
"sedalmerck para que sirve","Salud",,,
"minion morado","Juguetes y Hobbies","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"labial maybelline","Belleza","Beauty","Beauty","Beauty"
"carros baratos","Others","Automobiles","Baby & Kids Fashion","Baby & Kids Fashion"
"moto e6","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"cerraduras para puertas","Hogar y Vida","Home & Living","Automobiles","Automobiles"
"moto g9","Celulares y Gadgets",,"Mobile & Gadgets",
"vento","Others","Vehicle Accessories","Vehicle Accessories",
"san isidro","Others","Men Clothes","Men Clothes","Men Clothes"
"xiaomi 11 t","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Cameras & Drones"
"decoracion paw patrol sencilla","Hogar y Vida",,,
"ducati motos","Others","Mobile & Gadgets","Fashion Accessories","Fashion Accessories"
"direct liquidation mexico","Others",,,
"accesorios para motociclista","Accesorios para Vehículos","Motorcycles","Sports & Outdoors","Sports & Outdoors"
"victoria secret","Belleza","Beauty","Beauty","Beauty"
"pulsar 200 ns","Others","Motorcycles","Motorcycles","Motorcycles"
"sportage 2022","Others","Automobiles","Automobiles","Automobiles"
"goli gomitas","Salud","Health","Health","Health"
"air max","Calzado de Hombre","Sports & Fitness","Mobile & Gadgets",
"posca markers","Papelería","Stationery","Stationery","Automobiles"
"aceites para masajes","Belleza","Beauty","Beauty","Beauty"
"tampax","Salud","Men Clothes","Health","Health"
"protector de calor para el cabello","Belleza","Beauty","Fashion Accessories","Fashion Accessories"
"base para pantalla","Electrodomésticos",,"Home & Living",
"escritorios para computadora","Hogar y Vida","Computers & Accessories","Audio","Audio"
"capa de harry potter","Juguetes y Hobbies","Men Clothes","Mobile & Gadgets",
"cuentos","Juguetes y Hobbies","Home & Living","Home & Living",
"proteina simi","Salud","Home & Living","Home & Living","Home & Living"
"perros alaska","Mascotas",,"Pets",
"bocinas portatiles","Electrónica","Mobile & Gadgets","Electronics",
"galaxy tab a7 lite","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"frigobares","Hogar y Vida","Home Appliances","Home Appliances","Home Appliances"
"galaxy tab a7 lite","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"mazda mx-5","Others","Hobbies & Collections","Automobiles","Automobiles"
"aceites para masajes","Belleza","Beauty","Beauty","Beauty"
"iphone reacondicionado","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Audio"
"llavero","Accesorios para Vehículos","Home & Living","Home & Living","Vehicle Accessories"
"lord farquad","Juguetes y Hobbies","Pets","Automobiles","Automobiles"
"protector de calor para el cabello","Belleza","Beauty","Fashion Accessories","Fashion Accessories"
"pañales","Madre y Bebé","Mom & Baby","Mom & Baby","Mom & Baby"
"escritorios para computadora","Hogar y Vida","Computers & Accessories","Audio","Audio"
"tarjetas graficas","Computación","Computing","Computing",
"contorno de ojos cerave","Belleza","Beauty","Health","Health"
"tampax","Salud","Men Clothes","Health","Health"
"alliviax que contiene","Salud",,,
"inofolic hp para que sirve","Salud",,,
"renault kangoo","Others","Automobiles","Computers & Accessories","Computers & Accessories"
"sentra 2023","Others","Stationery","Automobiles","Stationery"
"chamarras para moto","Ropa de Hombre","Women Clothes","-",
"caviar","Alimentos y Bebidas","Beauty","Women Bags","Women Bags"
"samsonite","Accesorios de Moda","Women Bags","Men Bags","Men Bags"
"ukulele","Juguetes y Hobbies","Toys & Hobbies","Toys & Hobbies",
"www.mercadolibre","Platform Terms (Mercado/Shopee)",,,
"flexgrip","Juguetes y Hobbies","Men Clothes","Sports & Outdoors","Men Clothes"
"vuala pvz","Juguetes y Hobbies","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"muñequera coach","Bolsas de Mujer","Women Bags","Men Bags","Women Bags"
"twingo precio","Others",,,
"fiat pulse","Others","Women Clothes","Women Clothes","Baby & Kids Fashion"
"culonas","Others","Health","Health","Health"
"el jardin de las mariposas","Others","Hobbies & Collections","Books & Magazines","Fashion Accessories"
"rtx 4090","Computación","Computers & Accessories","Mobile & Gadgets","Mobile & Gadgets"
"disfraz de monja para amigas","Ropa de Mujer",,,
"colchoneta de latex","Hogar y Vida","Beauty","Home & Living","Home & Living"
"maxident skz","Salud","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"nutribela","Alimentos y Bebidas",,,
"tenis puma pokemon","Calzado de Mujer","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"videos caseros gays","Others",,,
"desodorante para niñas","Madre y Bebé","Mom & Baby","Women Clothes","Women Clothes"
"cubo rubik 21x21","Juguetes y Hobbies",,"Hobbies & Collections","Hobbies & Collections"
"loberty","Others",,,
"motosierras stihl","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"monstercock","Miscellaneous",,,
"nothing ear 1","Electrónica","Mobile & Gadgets","Mobile & Gadgets","Audio"
"imagenes de cumpleaños","Miscellaneous",,,
"nintendo switch juegos","Videojuegos","Video Games","Video Games",
"yeri mua maquillaje","Salud","Women Clothes","Women Clothes","Women Clothes"
"polarizado nanoceramico","Others","Automobiles","Automobiles","Automobiles"
"pijamas de spiderman","Others","Baby & Kids Fashion","Baby & Kids Fashion","Baby & Kids Fashion"
"mona pack","Others",,,
"baccarat perfume","Belleza","Beauty","Beauty","Beauty"
"tiras blanqueadoras de dientes","Salud","Health","Health","Home Appliances"
"the last thing he told me","Videojuegos",,,
"y si no es conmigo libro","Libros y Revistas","Men Shoes","Men Shoes","Men Shoes"
"club de nuit woman","Belleza","Mobile & Gadgets","Beauty","Cameras & Drones"
"filipina de mujer","Accesorios de Moda","Women Clothes","Health","Women Clothes"
"relatos sexuales","Others",,,
"esposa caliente","Others","Hobbies & Collections","Fashion Accessories","Home & Living"
"matcha suri para que sirve","Salud",,,
"dell xps 13","Computación","Computers & Accessories","Computers & Accessories","Computers & Accessories"
"control elite series 2","Juguetes y Hobbies",,"Video Games",
"motorola g82","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"miss pacman","Videojuegos",,,
"rabón camion","Others",,,
"vástago para regadera","Hogar y Vida","Home & Living","Home & Living","Home & Living"
"ibalance zapatos precio","Accesorios de Moda",,,
"perfume baccarat","Belleza",,"Fashion Accessories",
"xiaomi 13","Celulares y Gadgets","Audio","Mobile & Gadgets","Mobile & Gadgets"
"samsung a04e","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"pomerania cara de oso","Mascotas",,,
"nike precision 6","Deportes y Fitness","Sports & Outdoors","Sports & Outdoors","Women Clothes"
"mano de merlina","Accesorios de Moda","Beauty","Home & Living","Home & Living"
"renta departamentos cdmx","Others",,,
"dermeden radiance","Belleza","Beauty","Beauty","Beauty"
"green marvel precio farmacia del ahorro","Salud",,,
"amanda rabbit","Miscellaneous",,,
"triciclo electrico para adulto","Juguetes y Hobbies","Motorcycles","Motorcycles","Motorcycles"
"shakira desnuda","Others",,,
"pantallas","Electrónica","Jewelry & Watches","Mobile & Gadgets",
"mano de merlina","Accesorios de Moda","Beauty","Home & Living","Home & Living"
"retinol l'oreal","Belleza",,,
"dermeden radiance","Belleza","Beauty","Beauty","Beauty"
"50 capsulas de amor propio","Miscellaneous","Mobile & Gadgets","Audio","Audio"
"mesa","Hogar y Vida","Computing","Home & Living",
"vitaminas para adolescentes","Salud","Fashion Accessories","Men Shoes","Men Shoes"
"huawei","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"patinete electrico","Deportes y Fitness","Sports & Outdoors","Sports & Outdoors","Motorcycles"
"gorgojos chinos","Salud",,,
"galaxy watch 6","Electrónica","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"nothing phone 2","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"nothing phone 2","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"iphone 15","Celulares y Gadgets",,"Mobile & Gadgets",
"patinete electrico","Deportes y Fitness","Sports & Outdoors","Sports & Outdoors","Motorcycles"
"instax mini evo","Electrónica","Cameras & Drones","Cameras & Drones","Cameras & Drones"
"jinx manhwa","Libros y Revistas","Hobbies & Collections","Hobbies & Collections","Hobbies & Collections"
"paliacate","Accesorios de Moda","Pets","Home & Living","Pets"
"lactiv fit","Salud","Mobile & Gadgets","Women Clothes","Women Clothes"
"billete ajolote serie aa","Miscellaneous",,,
"pestañas efecto rimel","Belleza","Beauty","Beauty","Beauty"
"audi q5 2023","Others",,,
"corona de princesa","Ropa de Mujer","Mom & Baby","Mom & Baby",
"tocobo bloqueador","Salud","Beauty","Beauty","Fashion Accessories"
"wegovy mexico","Salud",,,
"el oxido de zinc aclara la piel","Salud",,,
"jack sparrow disfraz","Ropa de Mujer","Men Clothes","Fashion Accessories","Men Clothes"
"hp smart tank 580","Computación",,,
"gorra de natanael cano","Accesorios de Moda","Fashion Accessories","Fashion Accessories","Men Shoes"
"chevrolet onix","Others","Automobiles","Automobiles","Automobiles"
"haylou s30","Celulares y Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"oppo find x7 ultra","Celulares y Gadgets","Mobile & Gadgets","Fashion Accessories","Fashion Accessories"
"hypnotic bebida","Alimentos y Bebidas",,,
"mochilas de kuromi","Accesorios de Moda","Women Bags","Women Bags","Mom & Baby"
"recarga bait","Miscellaneous","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
