"Keyword","Category","imp_level1_category_1d","pv_level1_category_1d","order_level1_category_1d"
"foot massager","Health & Wellness","Health & Wellness","Health & Wellness","Health & Wellness"
"web camera","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"tanyu","Home & Living","Home & Living",,
"l spa","Sports & Outdoors","Health & Wellness",,
"g shock sg","Watches","Watches",,
"redmi 9","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"basketball shoes singapore","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"lenovo legion 5","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"eazea","Home & Living","Home & Living","Jewellery & Accessories",
"yale digital lock singapore","Home & Living",,,
"febreze spray","Home & Living","Home & Living","Home & Living",
"wh1000xm4","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"water taps","Home & Living","Home & Living",,
"double wall glasses","Home & Living","Home & Living","Home & Living",
"poly mailers","Home & Living","Home & Living","Home & Living",
"mi 11","Mobile & Gadgets","Mobile & Gadgets","Computers & Peripherals",
"bed for kids","Home & Living","Toys, Kids & Babies","Toys, Kids & Babies",
"cooling pad","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"poly mailing bags","Home & Living","Home & Living","Home & Living",
"wall shelves","Home & Living","Home & Living","Home & Living",
"rain coat","Home & Living","Home & Living","Automotive",
"cny 2022","Home & Living","Food & Beverages",,
"ogawa massage chair singapore","Home & Living",,,
"sacha inchi oil singapore","Health & Wellness","Health","Beauty","Beauty"
"bibik's choice chicken patty","Food & Beverages","Food & Beverages","Pets","Pets"
"octonauts toys","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies",
"fire extinguisher","Home & Living","Home & Living","Home & Living","Home & Living"
"adidas continental 80","Women's Shoes","Men's Shoes","Men's Shoes",
"redmi9","Mobile & Gadgets","-","-",
"joseph joseph chopping board","Home & Living","Home & Living","Home & Living",
"mahjong keycaps","Computers & Peripherals","Computers & Peripherals",,
"hanfu","Women's Apparel","Women's Apparel","Women's Apparel","Women's Apparel"
"christmas cards singapore","Home & Living","Home & Living","Home & Living",
"cockroach spray","Home & Living","Home & Living","Home & Living",
"why mobile","Mobile & Gadgets","Mobile & Gadgets",,
"tretinoin singapore","Others","Books & Magazines","Hobbies & Collections","Hobbies & Collections"
"vtl transtar","Dining, Travel & Services","Books & Magazines","Books & Magazines","Books & Magazines"
"monitor 34 inch","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"fake flower","Home & Living","Home & Living","Home & Living","Home & Living"
"karaoke at home","Home Appliances","Mobile & Gadgets","Mobile & Gadgets",
"4k monitor 32 inch","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"phone watch","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"wood shelf","Home & Living","Home & Living","Home & Living",
"haji lane cafe","Lifestyle",,,
"sleeping bra","Women's Apparel","Women's Apparel","Women's Apparel",
"wooden tray","Home & Living","Home & Living","Home & Living","Home & Living"
"chloe bag","Women's Bags","Women's Bags","Women's Bags",
"postcards singapore","Home & Living","Hobbies & Books","Home & Living",
"slack pants","Men's Wear","Men's Wear","Men's Wear",
"aircon system 3","Home Appliances","Home Appliances","Home Appliances",
"toilet accessories","Home & Living","Home & Living","Home & Living",
"xxx hot","Food & Beverages","Mobile & Gadgets","Women Clothes","Women Clothes"
"de longhi kettle","Home Appliances","Home Appliances","Home Appliances",
"cinammon toast crunch","Food & Beverages",,"Food & Beverages",
"disposal gloves","Home & Living","Home & Living","Men's Wear",
"laptop bed table","Home & Living","Home & Living","Home & Living",
"desktop organizers","Home & Living","Home & Living","Home & Living",
"jacket waterproof","Sports & Outdoors","Men's Wear","Men's Wear",
"a5 notebooks","Home & Living","Home & Living","Home & Living","Home & Living"
"wood polish","Home & Living","Home & Living","Home & Living",
"excel hana","Health & Wellness","Health & Wellness","Health & Wellness",
"hdmi displayport adapter","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"sambazon acai","Food & Beverages","Food & Beverages","Food & Beverages","Food & Beverages"
"plastic storage box","Home & Living","Home & Living","Home & Living","Home & Living"
"3 wheel bicycle for adults singapore","Sports & Outdoors",,,
"hdmi displayport adapter","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"herb singapore","Health & Wellness","Health & Wellness",,
"popmart","Hobbies & Books","Hobbies & Books","Hobbies & Books",
"iron board","Home & Living","Home & Living","Home & Living","Home & Living"
"stool chairs","Home & Living","Home & Living",,
"marble round dining table","Home & Living","Home & Living","Home & Living",
"carera","Home & Living","Home & Living","Women's Apparel",
"bottle shaker","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"laptop covers","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"rayban","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories",
"baker's brew","Food & Beverages","Food & Beverages","Food & Beverages",
"cropped long sleeve top","Women's Apparel","Women's Apparel","Women's Apparel",
"dish washer bosch","Home Appliances","Home & Living",,
"fujifilm instax mini evo","Cameras & Drones","Cameras & Drones","Cameras & Drones","Cameras & Drones"
"popin cookin","Food & Beverages","Food & Beverages","Food & Beverages",
"lighting softbox","Cameras & Drones","Cameras & Drones","Cameras & Drones",
"dior lip glow","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"utsukushhii","Health & Wellness","Health & Wellness","Health & Wellness",
"transformer step down","Home Appliances","Home Appliances","Toys, Kids & Babies",
"x box 360 controller","Video Games","Video Games","Video Games",
"dish washer bosch","Home Appliances","Home & Living",,
"honey comb wok","Home & Living","Home & Living","Home & Living",
"nike dunk low black and white","Sports & Outdoors","Men's Shoes","Sports & Outdoors",
"capirox 20","Health & Wellness","Health & Wellness","Health & Wellness","Health & Wellness"
"spatula for frying","Home & Living","Home & Living","Home & Living",
"shorts pants","Women's Apparel","Men's Wear","Men's Wear",
"container tupperware","Home & Living","Home & Living","Home & Living",
"reuseable bag","Home & Living","Home & Living","Home & Living",
"epson projector","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"3 wheel bicycle","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"bird spikes","Home & Living","Home & Living","Home & Living",
"biotine ointment","Health & Wellness","Health & Wellness",,
"soundproofing material","Home & Living","Home & Living","Home & Living",
"best wifi mesh singapore","Computers & Peripherals",,,
"billie eilish singapore","Hobbies & Books",,,
"flared pants","Women's Apparel","Women's Apparel","Women's Apparel","Women's Apparel"
"small sofabed","Home & Living","Home & Living",,
"blushers","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"kh cycle","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"computer bag","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"bento box disposable","Home & Living","Home & Living","Home & Living","Home & Living"
"air force 1 white","Sports & Outdoors","Women's Shoes","Women's Shoes",
"poco sg","Mobile & Gadgets",,"Mobile & Gadgets",
"purtier placenta price singapore","Health & Wellness",,,
"xiaomi speaker bluetooth","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"panda mart","Food & Beverages","Food & Beverages",,
"romantic restaurants singapore","Lifestyle",,,
"partywholesale","Home & Living","Home & Living",,
"fan heater","Home Appliances","Home Appliances",,
"durex play vibrations","Health & Wellness","Miscellaneous","Miscellaneous",
"minihelpers","Home Appliances","Home Appliances","Home Appliances",
"foldable keyboard","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"kemei hair clipper","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"giant pop it","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies"
"24 inch bicycle","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"giken trolley","Home & Living","Home & Living","Home & Living",
"sofa throws","Home & Living","Home & Living","Home & Living",
"bosch hob induction","Home Appliances","Home Appliances","Home Appliances",
"mooncake singapore","Food & Beverages","Food & Beverages","Food & Beverages",
"wacol bra","Women's Apparel","Women's Apparel",,
"orthopedic pillow","Home & Living","Home & Living","Home & Living",
"bathroom door","Home & Living","Home & Living","Home & Living",
"cheese cloth","Home & Living","Home & Living","Home & Living","Home & Living"
"northsea","Food & Beverages","Food & Beverages","Food & Beverages",
"nike cortez women","Women's Shoes","Men's Shoes","Sports & Outdoors",
"singapore walkie talkie","Mobile & Gadgets",,"Mobile & Gadgets",
"outdoor shoe cabinet singapore","Home & Living","Home & Living",,
"wood sticks","Home & Living","Home & Living","Beauty & Personal Care",
"portable sauna","Home Appliances","Health & Wellness","Home & Living",
"xiaomi ultrasonic cleaner","Mobile & Gadgets","Home & Living","Home & Living",
"golf bag","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"how to cook canned abalone","Food & Beverages",,,
"pots for plants","Home & Living","Home & Living","Home & Living",
"shi jia ke","Food & Beverages","Food & Beverages",,
"winter time singapore","Travel & Luggage",,"Men's Wear",
"lenovo desktop","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"wheat flour singapore","Food & Beverages",,,
"watson art test kit","Health & Wellness","Health",,
"armani yulong","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"warriors shoes","Men's Shoes","Men's Shoes",,
"tvbox","Home & Living","Home Appliances","Home Appliances",
"mansa computers","Computers & Peripherals","Computers & Peripherals",,
"rafia string","Home & Living","Home & Living","Home & Living",
"housewarming gifts","Home & Living","Home & Living",,
"miracle coffee","Food & Beverages","Food & Beverages",,
"nike bags","Sports & Outdoors","Women's Bags","Women's Bags",
"clio","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care"
"eu yang sang","Health & Wellness","Health & Wellness","Toys, Kids & Babies",
"orita detergent","Home & Living","Home & Living","Home & Living",
"dimoo jurassic world","Hobbies & Books",,"Hobbies & Collections",
"cushion sofa","Home & Living","Home & Living","Home & Living",
"scholl shoe","Women's Shoes","Women's Shoes","Women's Shoes",
"mcdonald's curry sauce bottle","Food & Beverages","Food & Beverages","Food & Beverages","Mobile & Gadgets"
"jelly fruit","Food & Beverages","Food & Beverages","Food & Beverages","Food & Beverages"
"louis vuitton men wallet","Men's Bags","Men's Bags","Men's Bags",
"mlb caps","Jewellery & Accessories","Jewellery & Accessories",,
"dimsum halal","Food & Beverages","Food & Beverages",,
"warriors shoes","Kids Fashion","Men's Shoes",,
"mansa computers","Computers & Peripherals","Computers & Peripherals",,
"tvbox","Home Appliances","Home Appliances","Home Appliances",
"now foods singapore","Health & Wellness","Food & Beverages","Pets","Pets"
"dyson purifiers","Home Appliances","Home Appliances",,
"ma ma lemon","Home & Living","Home Appliances",,
"laptop bag women","Women's Bags","Computers & Peripherals","Computers & Peripherals",
"nike bags","Women's Bags","Women's Bags","Women's Bags",
"kappa.","Men's Shoes","Sports & Outdoors","Women's Shoes",
"japanplug","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"hair clippers","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"addidas ultra boost","Men's Shoes","Men's Shoes",,
"artbox korea","Lifestyle","Home & Living",,
"jelly bunnies","Toys, Kids & Babies","Women's Shoes","Pet Food & Supplies",
"baabaasheepz","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies"
"nuxe singapore","Beauty & Personal Care",,"Women's Bags",
"japanplug","Travel & Luggage","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"block 123","Toys, Kids & Babies","Mom & Baby","Hobbies & Collections","Home & Living"
"x-treme solution","Computers & Peripherals",,"Computers & Peripherals",
"drain cover singapore","Home & Living","Home & Living",,
"jelly bunnies","Women's Shoes","Women's Shoes","Pet Food & Supplies",
"vacuum travel bags","Travel & Luggage","Home & Living","Home & Living",
"the daily blooms","Home & Living","Home & Living",,
"time travel luggage","Travel & Luggage","Travel & Luggage","Travel & Luggage","Baby & Kids Fashion"
"luggage scooter","Travel & Luggage","Travel & Luggage","Sports & Outdoors",
"soybean milk maker","Home Appliances","Home Appliances","Home Appliances",
"nerdy bag","Women's Bags","Women's Bags",,
"reebok club c 85 singapore","Men's Shoes","Women Shoes","Sports & Outdoors",
"uruhime momoko","Health & Wellness",,"Health & Wellness",
"japanese hentai","Automotive","Men Clothes","Hobbies & Collections","Automobiles"
"lg 65 inch tv","Home Appliances","Home Appliances","Home Appliances",
"door seal bottom","Home & Living","Home & Living","Home & Living",
"raph and remy","Kids Fashion","-",,
"10lbs","Health & Wellness",,"Sports & Outdoors",
"hologram projector","Computers & Peripherals","Computers & Peripherals","Toys, Kids & Babies",
"nutrition kitchen","Home & Living",,"Home & Living",
"oasis la bella","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"icc esim","Dining, Travel & Services","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"jabra elite 3","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"on shoes singapore","Home & Living","Men Shoes","Men Shoes","Men Shoes"
"takis","Food & Beverages","Hobbies & Books","Food & Beverages","Food & Beverages"
"potato farm","Food & Beverages","Food & Beverages","Food & Beverages",
"jabra elite 3","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"on shoes singapore","Food & Beverages","Men Shoes","Men Shoes","Men Shoes"
"icc esim","Dining, Travel & Services","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"takis","Beauty & Personal Care","Hobbies & Books","Food & Beverages","Food & Beverages"
"muji luggage","Travel & Luggage","Travel & Luggage","Travel & Luggage",
"muji luggage","Travel & Luggage","Travel & Luggage","Travel & Luggage",
"japan plug.","Travel & Luggage",,,
"muji luggage","Travel & Luggage","Travel & Luggage","Travel & Luggage",
"oxysept","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care"
"japan plug.","Mobile & Gadgets",,,
"muji luggage","Travel & Luggage","Travel & Luggage","Travel & Luggage",
"mediheal toner pads","Beauty & Personal Care","Beauty","Beauty","Beauty"
"lky coin price","Hobbies & Books",,,
"mediheal toner pads","Beauty & Personal Care","Beauty","Beauty","Beauty"
"kopiko coffee","Food & Beverages","Food & Beverages",,
"easybreath","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"the paper bunny singapore","Women's Bags","Home & Living","Women Bags","Women Bags"
"challenger online","Platform Terms (Lazada / Shopee)","Computers & Peripherals",,
"bugaboo","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies",
"emis korea","Men's Wear",,"Women's Bags",
"dji osmo pocket 3 singapore","Cameras & Drones","Cameras & Drones","Cameras & Drones","Cameras & Drones"
"blue elephant glasses","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories",
"草莓熊","Toys, Kids & Babies","Mobile & Gadgets",,
"172 days","Hobbies & Books","Home & Living","Home & Living","Home & Living"
"balloon stand","Home & Living","Home & Living","Home & Living","Home & Living"
"blue elephant glasses","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories",
"sonny angel singapore","Hobbies & Books",,,
"airtumtec","Home Appliances","Health","Health","Health"
"hydraulic storage bed frame singapore","Home & Living",,,
"ladyyuan","Others","Mom & Baby","Computers & Accessories","Computers & Accessories"
"lg wing","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"honor watch 4","Watches","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"fragrance mooncake","Food & Beverages",,"Home & Living",
"lg wing","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"treadmill","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors",
"mijia","Home & Living","Home & Living","Home & Living",
"redman online","Food & Beverages","Men Clothes","Books & Magazines","Books & Magazines"
"digital clock singapore","Home & Living","Home & Living","Home & Living",
"data singapore prize","Others",,,
"uss ticket price","Dining, Travel & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services","Tickets, Vouchers & Services"
"nokia singapore","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"legato largo","Women's Bags","Women's Bags","Women's Bags",
"nintendo switch sg","Video Games","Video Games",,
"bodyshop","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"diaper bag","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies"
"montbell singapore","Sports & Outdoors","Home & Living","Home & Living","Home & Living"
"xiaomi wireless power bank","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"rog phone 2 singapore","Mobile & Gadgets",,,
"vibrator","Miscellaneous (Adult)","Miscellaneous","Miscellaneous","Miscellaneous"
"card games singapore","Hobbies & Books","Hobbies & Books","Hobbies & Books",
"airdots","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"eyelashes","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"airdots","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"laptop table singapore","Computers & Peripherals","Home & Living","Home & Living",
"huawei shop singapore","Mobile & Gadgets",,"Mobile & Gadgets",
"tablet singapore","Mobile & Gadgets",,"Mobile & Gadgets",
"car seat cushion","Automotive","Automotive","Automotive",
"mahouka koukou no rettousei movie singapore","Hobbies & Books",,,
"farfalla upright freezer","Home Appliances","Home Appliances","Home Appliances",
"study table","Home & Living","Home & Living","Home & Living","Home & Living"
"tpms singapore","Automotive",,"Automotive",
"loft home furniture","Home & Living","Home & Living","Home & Living",
"singapore online store","Platform Terms (Lazada / Shopee)",,,
"tng mask","Health & Wellness","Home & Living","Home & Living",
"mk doorbell","Home & Living","Home & Living","Home & Living",
"xiaomi watch","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"water baby ball","Home & Living","Toys, Kids & Babies","Toys, Kids & Babies",
"telegram stickers singapore","Lifestyle",,,
"bluetooth adapter for pc","Computers & Peripherals","Mobile & Gadgets","Computers & Peripherals",
"electric scooter","Sports & Outdoors","Mobile & Gadgets","Sports & Outdoors",
"grab voucher","Dining, Travel & Services","Dining, Travel & Services","Dining, Travel & Services","Dining, Travel & Services"
"dahon singapore","Sports & Outdoors",,"Sports & Outdoors",
"xtreme","Computers & Peripherals","Mobile & Gadgets",,
"wine cellar","Home Appliances","Home Appliances","Home & Living",
"gloves singapore","Jewellery & Accessories",,"Home & Living",
"north face","Sports & Outdoors","Men's Wear","Men's Wear",
"car touch up paint","Automotive","Automotive","Automotive",
"foldable mattress","Home & Living","Home & Living","Home & Living","Home & Living"
"prism plus","Computers & Peripherals","Mobile & Gadgets","Computers & Peripherals",
"duria mooncake","Food & Beverages","Food & Beverages","Food & Beverages",
"promask","Health & Wellness","Beauty & Personal Care",,
"filter mask","Health & Wellness","Home & Living","Home & Living","Home & Living"
"slimmy milk tea","Health & Wellness","Health & Wellness","Health & Wellness",
"pinhole camera singapore","Home & Living","Cameras & Drones","Cameras & Drones","Cameras & Drones"
"elsa dress","Toys, Kids & Babies","Kids Fashion","Kids Fashion","Kids Fashion"
"buy copier","Home & Living","Stationery","Home & Living","Home & Living"
"promask","Health & Wellness","Beauty & Personal Care",,
"grocery delivery","Others","Home & Living","Home & Living",
"balmain bedsheet","Home & Living","Home & Living","Home & Living",
"rooibos tea singapore","Food & Beverages","Food & Beverages","Food & Beverages","Food & Beverages"
"jjobi box","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies",
"champagne truffle mooncake","Food & Beverages","Food & Beverages","Food & Beverages",
"balmain bedsheet","Home & Living","Home & Living","Home & Living",
"bibigo","Food & Beverages","Food & Beverages","Food & Beverages","Food & Beverages"
"farm pride buffalo wings","Food & Beverages",,"Food & Beverages",
"neon lights","Home & Living","Home & Living","Home & Living","Home & Living"
"tollyjoy liquid cleanser","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies"
"re zero","Hobbies & Books","Hobbies & Books","Hobbies & Books",
"wadrobe","Home & Living","Home & Living",,
"nitendo switch","Video Games","Video Games","Video Games",
"toto sgp","Home & Living",,,
"mini freezers","Home Appliances","Home Appliances","Home Appliances",
"mesh window","Home & Living","Home & Living","Home & Living",
"christmas hampers singapore","Home & Living","Food & Beverages","Food & Beverages","Food & Beverages"
"nintendo switch oled","Video Games","Video Games","Video Games","Video Games"
"ricky is clown","Men's Wear",,"Men's Wear",
"frusso","Health & Wellness","Health & Wellness","Health & Wellness","Health & Wellness"
"bakery","Food & Beverages","Food & Beverages","Food & Beverages",
"realme 5i","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"bosh vacuum cleaner","Home Appliances",,"Home Appliances",
"porter singapore","Men's Bags",,"Dining, Travel & Services",
"asus rt ax88u","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"pop it singapore","Toys, Kids & Babies","Hobbies & Books",,
"bench dining","Home & Living","Home & Living","Home & Living",
"mistral singapore","Home Appliances",,"Home Appliances",
"quadlock singapore","Mobile & Gadgets","Motorcycles","Motorcycles","Motorcycles"
"white cream","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"worldfarm","Home & Living",,"Home & Living",
"miu miu singapore","Women's Bags",,,
"spin fans","Home Appliances","Home Appliances","Home Appliances",
"milbon hair treatment","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"bicycle locks","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"heniken","Food & Beverages","Food & Beverages","Food & Beverages",
"torch light","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors","Sports & Outdoors"
"omnidesk kenshi","Home & Living","Home & Living","Home & Living",
"hdb door peephole camera","Cameras & Drones","Home Appliances","Home Appliances","Home Appliances"
"key caps","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"og singapore online","Home & Living",,,
"christian dior shoes","Women's Shoes","Women's Shoes","Men's Wear",
"lock n lock singapore","Home & Living",,"Sports & Outdoors",
"nike headband","Sports & Outdoors","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories"
"best chinese drama","Lifestyle",,,
"mixed nits","Food & Beverages","Food & Beverages",,
"wooden bowl","Home & Living","Home & Living","Home & Living","Home & Living"
"heniken","Food & Beverages","Food & Beverages","Food & Beverages",
"deep fryer singapore","Home Appliances","Home Appliances","Home & Living","Stationery"
"fitlion singapore","Sports & Outdoors","Hobbies & Books",,
"grass seed","Home & Living","Home & Living","Home & Living",
"headboards","Home & Living","Home & Living","Home & Living",
"cast iron wok singapore","Home & Living","Home & Living","Home & Living","Home & Living"
"cordless hair dryer","Home Appliances","Beauty & Personal Care","Home Appliances",
"hansvision px2201","Mobile & Gadgets","Toys, Kids & Babies","Toys, Kids & Babies",
"table lamp","Home & Living","Home & Living","Home & Living","Home & Living"
"vision empire healthcare masks","Health & Wellness","Health & Wellness",,
"transtar travel vtl bus ticket booking online","Dining, Travel & Services",,,
"bedsheets","Home & Living","Home & Living","Home & Living","Home & Living"
"eurotex singapore","Home & Living","Home & Living",,
"royal kludge","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"sanitizer singapore","Health & Wellness","Beauty & Personal Care",,
"chinese nude","Others",,,
"speaker with microphone","Mobile & Gadgets","Mobile & Gadgets",,
"mujji","Home & Living",,"Home & Living",
"portable air con singapore","Home Appliances","Home Appliances","Home Appliances",
"cup sleeve","Home & Living","Home & Living","Home & Living","Home & Living"
"ka detergent","Home & Living","Home & Living","Home & Living",
"transparent glasses frame","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories"
"misting fan","Home Appliances","Home Appliances","Home Appliances",
"cabinet door handle","Home & Living","Home & Living","Home & Living",
"mahjong keycaps","Computers & Peripherals","Computers & Peripherals",,
"adlv bear","Women's Apparel","Women's Apparel","Women's Apparel",
"levi’s","Women's Apparel","Men's Wear","Women's Apparel",
"long long time ago dvd","Hobbies & Books","Computers & Peripherals","Hobbies & Books",
"trichoderm","Beauty & Personal Care","Home & Living",,
"toblerone","Food & Beverages","Food & Beverages","Food & Beverages",
"high tea singapore","Lifestyle",,"Food & Beverages",
"trinx bike singapore","Sports & Outdoors","Sports & Outdoors",,
"vention","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals"
"emicakes","Food & Beverages","Food & Beverages","Food & Beverages","Food & Beverages"
"bungou stray dogs","Hobbies & Books","Jewellery & Accessories","Jewellery & Accessories","Jewellery & Accessories"
"vanilla extract singapore","Food & Beverages",,,
"bookshelf singapore","Home & Living","Home & Living",,
"loreal hair dye","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care",
"console table singapore","Home & Living","Home & Living","Home & Living",
"cheap john","Sports & Outdoors","Beauty & Personal Care",,
"天猫精灵","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"tiong bahru brunch","Lifestyle",,,
"barani shoes","Women's Shoes","Women's Shoes","Women's Shoes",
"fossil smartwatch","Mobile & Gadgets","Mobile & Gadgets",,
"cocoon mask","Health & Wellness","Beauty & Personal Care","Home & Living","Home & Living"
"data kl","Platform Terms (Lazada / Shopee)","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"pull out bed","Home & Living","Home & Living","Home & Living",
"lanyard singapore","Jewellery & Accessories","Jewellery & Accessories",,
"green-screen","Cameras & Drones",,,
"logitech gaming","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"underpad","Toys, Kids & Babies","Health & Wellness","Health & Wellness","Health & Wellness"
"gelang emas","Jewellery & Accessories","Jewellery & Accessories",,
"la bi xiao xin","Toys, Kids & Babies","Home & Living","Mobile & Gadgets",
"la bi xiao xin","Toys, Kids & Babies","Home & Living","Mobile & Gadgets",
"gazebo singapore","Sports & Outdoors","Men Clothes","Mom & Baby","Food & Beverages"
"dining table singapore","Home & Living","Home & Living","Home & Living",
"osim gaming chair","Computers & Peripherals","Home & Living","Home & Living",
"head massager","Health & Wellness","Beauty & Personal Care","Beauty & Personal Care","Beauty & Personal Care"
"don don donki products","Food & Beverages",,,
"rocker baby","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies",
"metal racks","Home & Living","Home & Living","Home & Living",
"chair cushions","Home & Living","Home & Living","Home & Living",
"novelle pillow","Home & Living","Home & Living","Home & Living",
"paint by numbers kit","Home & Living","Home & Living","Toys, Kids & Babies",
"sk jewellery outlet","Jewellery & Accessories",,,
"logitech gaming keyboard","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals"
"moft laptop stand","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals",
"singapore laptop price","Computers & Peripherals","Computers & Accessories","Computers & Accessories","Computers & Accessories"
"syren 2 earbuds","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets",
"laptop fan","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals","Computers & Peripherals"
"gmmk pro","Computers & Peripherals","Computers & Peripherals",,
"gardenia breads","Food & Beverages","Food & Beverages","Food & Beverages",
"java bike singapore","Sports & Outdoors","Sports & Outdoors",,
"best express singapore","Platform Terms (Lazada / Shopee)",,,
"singapore laptop price","Computers & Peripherals","Computers & Accessories","Computers & Accessories","Computers & Accessories"
"ventilation fans","Home Appliances","Home Appliances",,
"window handle singapore","Home & Living","Home & Living",,
"osim gaming chair","Computers & Peripherals","Home & Living","Home & Living",
"jabra elite active 75t","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets","Mobile & Gadgets"
"rocker baby","Toys, Kids & Babies","Toys, Kids & Babies","Toys, Kids & Babies",
"lacto chicken","Food & Beverages","Food & Beverages",,
